"grad.rhs_gamma.1" "grad.rhs_gamma.2" "grad.rhs_gamma.3" "grad.rhs_gamma.4" "grad.rhs_gamma.5" "grad.rhs_gamma.6" "grad.rhs_gamma.7" "grad.rhs_gamma.8" "grad.rhs_gamma.9" "grad.rhs_gamma.10" "grad.rhs_gamma.11" "grad.rhs_gamma.12" "grad.rhs_gamma.13" "grad.rhs_gamma.14" "grad.rhs_gamma.15" "grad.rhs_gamma.16" "grad.rhs_gamma.17" "grad.rhs_gamma.18" "grad.rhs_gamma.19" "grad.rhs_gamma.20" "grad.rhs_gamma.21" "grad.rhs_gamma.22" "grad.rhs_gamma.23" "grad.rhs_gamma.24" "grad.rhs_gamma.25" "grad.rhs_gamma.26" "grad.rhs_gamma.27" "grad.rhs_gamma.28" "grad.rhs_gamma.29" "grad.rhs_gamma.30" "grad.rhs_gamma.31" "grad.rhs_gamma.32" "grad.rhs_gamma.33" "grad.rhs_gamma.34" "grad.rhs_gamma.35" "grad.rhs_gamma.36" "grad.rhs_gamma.37" "grad.rhs_gamma.38" "grad.rhs_gamma.39" "grad.rhs_gamma.40" "grad.rhs_gamma.41" "grad.rhs_gamma.42" "grad.rhs_gamma.43" "grad.rhs_gamma.44" "grad.rhs_gamma.45" "grad.rhs_gamma.46" "grad.rhs_gamma.47" "grad.rhs_gamma.48" "grad.rhs_gamma.49" "grad.rhs_gamma.50" "grad.rhs_gamma.51" "grad.rhs_gamma.52" "grad.rhs_gamma.53" "grad.rhs_gamma.54" "grad.rhs_gamma.55" "grad.rhs_gamma.56" "grad.rhs_gamma.57" "grad.rhs_gamma.58" "grad.rhs_gamma.59" "grad.rhs_gamma.60" "grad.rhs_gamma.61" "grad.rhs_gamma.62" "grad.rhs_gamma.63" "grad.rhs_gamma.64" "grad.rhs_gamma.65" "grad.rhs_gamma.66" "grad.rhs_gamma.67" "grad.rhs_gamma.68" "grad.rhs_gamma.69" "grad.rhs_gamma.70" "grad.rhs_gamma.71" "grad.rhs_gamma.72" "grad.rhs_gamma.73" "grad.rhs_gamma.74" "grad.rhs_gamma.75" "grad.rhs_gamma.76" "grad.rhs_gamma.77" "grad.rhs_gamma.78"
"" 2.95904629685095 3.90802567983847 4.88116424716239 6.10311343249877 7.63522401741002 9.55276408135363 11.9091855700885 14.2179698840117 16.1006200333522 17.352564939244 17.4186722537913 15.6146532275952 11.2316288456966 5.3976284151954 1.20221975045424 -2.91300381435217 -6.95114988012471 -10.5100906705585 -13.21721687597 -14.9000207135065 -16.1243062687943 -16.4051418841499 -15.5311490802126 -13.82460682967 -11.6384913808833 -9.30171055937558 -7.33809618467029 -5.87380006059259 -4.54044777004438 -3.38010061941412 -2.42516453412306 -1.67520673109789 -1.11177845921169 -0.710602552297719 -0.433281486781761 -0.249463866674549 -0.133658476792845 -0.064535895156863 -0.0260988660656432 -0.0120457335529407 -0.00898402828594011 -0.00684858937415625 -0.0052858316441704 -0.0041090375247294 -0.00315326039035138 -0.00230537467443866 -0.00155400000779599 -0.00102043469729117 -0.000670804053619079 -0.00044128277394653 -0.0002844962141582 -0.000169862345380592 -6.90077736093729e-05 -6.01561117890482e-06 1.80958624753066e-05 2.24438323838598e-05 1.89844565725977e-05 1.38517025132259e-05 8.64656227690086e-06 4.18323316557551e-06 1.8914406037122e-06 7.9215298099047e-07 3.23270760707989e-07 1.99381405904854e-07 2.859959459445e-07 5.84438769057946e-07 6.61496136082361e-07 5.46642344675488e-07 3.84903385665698e-07 2.41332244510868e-07 1.35583864426268e-07 5.87589773065477e-08 1.25488393419847e-08 -4.34663501274739e-09 -8.40119030988e-09 -7.88226445682876e-09 -6.18255819196619e-09 -4.04938756667391e-09
"" 0.554426404907779 0.792086156459304 1.07584495186213 1.47081084799317 2.02384397514181 2.80290676355834 3.89486933439938 5.2353657903762 6.76248804513383 8.44648633340383 10.0898542270136 11.3450251925344 11.7062739471387 11.2241203227269 10.9600935308102 10.4688327669993 9.69133945069394 8.71179426898639 7.63612002629689 6.52226632155248 4.98919850054556 3.13821434563028 1.20170370559257 -0.734777713885963 -2.58468502170309 -4.26601896506263 -5.86528291632145 -7.44705441648777 -8.78886975334861 -9.82966264026963 -10.5356591516054 -10.8859528424612 -10.8741693108254 -10.5173873258979 -9.86363002972874 -8.99317037252714 -7.98721706421401 -6.91581792549227 -5.83786927995031 -4.83650868732722 -3.93221979007052 -3.11476096578541 -2.40733245386365 -1.81710192816708 -1.33896537110767 -0.968076386277581 -0.699621458381722 -0.49687301767272 -0.345553754552852 -0.235590158780909 -0.157308886826028 -0.102968112354663 -0.0711960872565034 -0.0516103385322881 -0.0371943066255114 -0.0267941650533312 -0.0193138546584271 -0.013836074404269 -0.00958274138421937 -0.00620177308613295 -0.00384233436533453 -0.00229630639659926 -0.00131412673184694 -0.000692814022143694 -0.000264972819050414 0.000154210283251511 0.000407290081706318 0.000478633571175551 0.000448687207873561 0.000374777078919513 0.000291274389623689 0.000188353701284955 8.76744989365534e-05 3.09011459424463e-05 1.76175526773839e-06 -1.21579022845325e-05 -1.79244904483085e-05 -1.37117208964047e-05
"" 0.0418493110880924 0.0619470971518109 0.0883693868201869 0.127726963515453 0.187150771981903 0.278149857106863 0.41826801872429 0.614710779994187 0.877699084839655 1.22491262254649 1.65730506403895 2.15153975171038 2.64427180536715 3.11374209473742 3.68659266290761 4.30745827026425 4.95447213109683 5.6220245492939 6.3091447632233 7.00815749102802 7.60437424979308 8.06101413178488 8.37669077851692 8.52175777789201 8.47215949161307 8.21400063424554 7.75607621224157 7.11177761438569 6.27419558076511 5.25471918421657 4.07605214658914 2.77376564470392 1.390759090996 -0.0538148610483902 -1.51501914291236 -2.95123655246117 -4.32332055920075 -5.587344358667 -6.69380722671705 -7.58754555645597 -8.24107565777225 -8.6604549493249 -8.85477023626033 -8.835066693066 -8.61344107225363 -8.20152397452497 -7.61961189722065 -6.91849246230367 -6.15377259525998 -5.36983081001394 -4.59893603461732 -3.86589760906936 -3.21660357573772 -2.64125346565381 -2.1276746073083 -1.6841724055719 -1.31087112256873 -1.00251383768385 -0.752154507881978 -0.553500953192922 -0.39957679961199 -0.28364623850769 -0.198333704663198 -0.136567688513192 -0.0934373073118897 -0.0700916458807314 -0.0547841508416214 -0.0424470126717277 -0.0328187586295973 -0.025367360881247 -0.0195060471934274 -0.0136772658502339 -0.00795891620464278 -0.00403414650980336 -0.00147843442755302 0.000195179627307903 0.00137161213121859 0.00100210639611244
"" 0.00146046216351765 0.00221949431176252 0.00327506743592264 0.00491846615637899 0.00752457819298661 0.0117383809770204 0.0186368617394582 0.0291659672489844 0.0447402818850977 0.0676360417079023 0.100084546661012 0.143804262420599 0.198731391261006 0.266402072497213 0.357121950035355 0.473257008271121 0.618994744850326 0.799845694253641 1.02211671295543 1.29225504526009 1.60922443854516 1.97423254007064 2.38920454459614 2.85176741486598 3.35665267174409 3.89562894149791 4.45575659741673 5.01957773964273 5.5685231837768 6.07867501226551 6.52306812364378 6.87376418422226 7.11151437288388 7.25027300814706 7.26541889364724 7.13387152606411 6.84434714131237 6.3920133640501 5.78179820619038 5.03716647409189 4.17595410300374 3.20315992981459 2.13707977750091 1.00315845439712 -0.164828244827466 -1.33203499401779 -2.48100081398678 -3.58125182977394 -4.60947885329563 -5.54226061822197 -6.35222058117565 -7.0070954708146 -7.46741922032175 -7.72889121823663 -7.81255189688553 -7.73565113832825 -7.51396324407668 -7.16117354201774 -6.65469400641982 -5.9853228488212 -5.26760008048918 -4.55154762578404 -3.86523520705477 -3.22591543086301 -2.6541175249498 -2.22050729848494 -1.85424616837466 -1.52309530902297 -1.2361903480569 -0.994374284356642 -0.792966222602741 -0.59665199023302 -0.401467020746024 -0.25058993789981 -0.137425280217335 -0.0522740707812832 0.0133781539648476 0.0188134418731906
"" 2.4217133570585e-05 3.89112985794156e-05 5.89535970161666e-05 9.10262288803747e-05 0.000143341165823749 0.000230391012250471 0.000377377496236276 0.000614076153280962 0.000987473478984177 0.00157439602722073 0.00247417080770709 0.00380671794863208 0.00569104746852263 0.00832052080921544 0.0121646724810364 0.0176407630275871 0.0253460744989529 0.0361021430715846 0.0510089199934578 0.0715044896700276 0.0991609662475582 0.136026514124 0.184682493648274 0.248110528272196 0.329742802515279 0.433429235116042 0.563145431261275 0.722743793189382 0.916066549345264 1.1461050823048 1.41455639221849 1.72127702223392 2.06539524107051 2.45187705500409 2.87690250621481 3.33315038778388 3.81187058352695 4.30159164231953 4.78881699448169 5.25889451768369 5.69570827077896 6.08027533353848 6.39120711425965 6.60676785767858 6.7070650733953 6.68540712478694 6.55884039047381 6.30847738643046 5.92440731354314 5.4057841456459 4.75853361751906 3.99625838483002 3.1231728802403 2.15016764893481 1.09612363876162 -0.0206960542263995 -1.17512713523802 -2.33304885119912 -3.41404684602545 -4.32681899865203 -5.11442669223092 -5.77874407017041 -6.31193142516257 -6.70439215878024 -6.96211255868356 -7.19301626258033 -7.30263202380849 -7.24640555531029 -7.0616911193466 -6.78087065875477 -6.42443868816024 -5.75517309795776 -4.71207479837466 -3.70313582399782 -2.77560722616698 -1.93280362516512 -1.1680329634444 -0.464500040329941
"" 1.37208211450029e-07 2.76737849579754e-07 4.23987696398148e-07 6.81404157970653e-07 1.12839174148173e-06 1.90649897102433e-06 3.26425181498839e-06 5.6109547846419e-06 9.62003302241252e-06 1.63608084443425e-05 2.73983019989501e-05 4.48079357022214e-05 7.09032549199458e-05 0.000109334412913792 0.000168840182753398 0.000259424853506382 0.000396737767962036 0.000605118076414442 0.000922316627116125 0.00140560952689601 0.0021239406678822 0.00318036134228179 0.00472614648098351 0.00696628701850283 0.0101793268488397 0.0147379178994551 0.0211453827454733 0.0300722799846914 0.0423613138338531 0.0590761584879111 0.0815240762493623 0.111271585535927 0.15020631430759 0.200832354401376 0.265837588811307 0.348184208709937 0.451127178238343 0.578060617497757 0.732382891125549 0.917341727938135 1.13571197745068 1.38930187207576 1.67850258428761 2.00187832884561 2.35584860201425 2.73633507974787 3.14199260675131 3.56326625222586 3.98801692587294 4.40191037028539 4.78841531343953 5.13102779352861 5.42645920953502 5.66602204743252 5.83152270392041 5.90934752772564 5.88774101831624 5.75840560254129 5.50325576622414 5.09517726606995 4.55059145885195 3.87191327429614 3.062175827572 2.13030654076931 1.07789119828498 -0.187634868163366 -1.61902573291432 -3.14804466748514 -4.74476252104311 -6.3711979758614 -7.96863306767427 -8.85224428621256 -8.56981384899024 -7.91797849117711 -7.01552965342594 -5.90953513285411 -4.64109662340532 -1.88465440661405
"" 1.11142945366217e-09 1.84274280881161e-09 2.09908779402938e-09 2.75586384869406e-09 4.07024697500774e-09 6.58983535567023e-09 1.14222879624599e-08 1.98298251376598e-08 3.45276958089549e-08 6.08600068362683e-08 1.07225637355333e-07 1.86575004006189e-07 3.16586855926371e-07 5.2684836085283e-07 8.82945099170556e-07 1.47550287956222e-06 2.45374533541979e-06 4.06007258726105e-06 6.68321263767805e-06 1.09412741839749e-05 1.77950819120714e-05 2.8739598061641e-05 4.6076745615728e-05 7.32985007563468e-05 0.000115640360584346 0.000180854877488817 0.000280640473856532 0.000432643000413641 0.000662267484752491 0.00100659189141455 0.00151917273649521 0.00227678352439543 0.00338765211173122 0.00499668555396742 0.00730478363800464 0.0105825589659722 0.0151860320447696 0.0215764239257672 0.030341396887806 0.0422480635506301 0.0582637389906734 0.0795359459638259 0.107439162980083 0.143567281442608 0.18971794757916 0.247887549143929 0.320280722378303 0.409062674735731 0.516240591611208 0.643467541098889 0.791796199143973 0.961486680143225 1.15245337470116 1.36331372539556 1.59059432916013 1.82902477279258 2.07124866477823 2.30785688701618 2.52449347985855 2.70070413208012 2.82191444166431 2.86960831274038 2.82429146232695 2.66781327356578 2.38582897811089 1.97138325349765 1.41684381112317 0.720553592233286 -0.108231756193542 -1.04942889349037 -2.0661820587971 -2.85184859069816 -3.14884711969183 -3.231864837833 -3.13751663681373 -2.88286143314767 -2.48924902960071 -1.02615314651179
"" 2.09787272875614e-12 2.3026761830674e-12 3.38161087117494e-12 4.99969014466417e-12 8.02234270130865e-12 1.44691280802804e-11 2.89821483516769e-11 5.71893030917826e-11 1.0898086809152e-10 2.04428042366286e-10 3.72615714296206e-10 6.4974782255133e-10 1.06394105422021e-09 1.65466413035537e-09 2.59183412472469e-09 4.08429330225542e-09 6.51634525569214e-09 1.06076469583746e-08 1.77255547453742e-08 3.04138500255916e-08 5.21264827639805e-08 8.91944826196068e-08 1.53092760166711e-07 2.63233258734248e-07 4.52788064069004e-07 7.78026498512762e-07 1.33180701536639e-06 2.26388665215484e-06 3.81523122590232e-06 6.3599714078373e-06 1.0461591435641e-05 1.69368814821976e-05 2.69839270809995e-05 4.27356778938837e-05 6.72873310806534e-05 0.000105280429155506 0.000163854102902885 0.000253912113471813 0.000392059721686428 0.000600606398567173 0.000909834040416512 0.00136443014438126 0.00202409643688746 0.00296768459895353 0.00429651591553561 0.00614248786520199 0.00868962221795951 0.0121524868061868 0.0167910256043526 0.0229131024432171 0.0308692388401477 0.0410431111992866 0.0538234741124015 0.0695816589103237 0.0886302893579019 0.111154022649333 0.13714275768307 0.166315484306034 0.197765919268304 0.229625910918016 0.259994133808215 0.286158180285558 0.30474158648514 0.311925582148832 0.304065344659563 0.280234894211522 0.23814648869846 0.175670959696836 0.0928060300224223 -0.00870303479361487 -0.124654795957786 -0.222271067265419 -0.270530533680301 -0.293647655375879 -0.294375549015958 -0.274260552558654 -0.235768690455423 -0.0891768455195956
"" 0 0 0 0 0 0 0 0 0 0 0 0 0 9.00122000641203e-16 3.23019049361218e-12 1.12643060381276e-11 2.43701804985626e-11 4.10801296616567e-11 5.7188822569903e-11 7.73290280479081e-11 1.01807449046868e-10 1.34334581732426e-10 1.93698945060345e-10 3.13007978251406e-10 5.60581094627915e-10 1.09303760786918e-09 2.15075503094943e-09 4.08126101949567e-09 7.73794056399648e-09 1.45447461193711e-08 2.67809829672332e-08 4.7652264976962e-08 8.14286260553359e-08 1.38096626677902e-07 2.32809181519202e-07 3.89424141902298e-07 6.47945926015645e-07 1.07498513449757e-06 1.78193441735796e-06 2.93510193569544e-06 4.78238415254008e-06 7.72175542480013e-06 1.23477180635875e-05 1.95408023102124e-05 3.05818821679099e-05 4.73087136426016e-05 7.2342039690468e-05 0.00010926948937947 0.000162917017803012 0.000239609505787432 0.000347383266692817 0.000496128715239303 0.000698010563816844 0.000967006353626549 0.00131797690503459 0.00176587143343401 0.00232386119701112 0.00300088294052929 0.00379322502090239 0.00467352682307569 0.00560375788773658 0.00651841896229617 0.00732308613960414 0.00789657023207799 0.00811501838824608 0.0079938139093128 0.00746648219880751 0.00643821502881239 0.00488525161079442 0.00282582244733414 0.000337764926658716 -0.00178516806812834 -0.00270374519649726 -0.00293639405101841 -0.00251462819362664 -0.00143776027335171 0.000283906534260389 0.00317312211869534
"" 2.96579864199086 3.90607045117006 4.87584601096894 6.09500146229168 7.62621891173221 9.54755451939788 11.9178187524731 14.2544447054974 16.1729310502756 17.4557698968973 17.5302470450281 15.6913208654789 11.2175051103766 5.26176596492252 0.974538038300993 -3.17528896589563 -7.19879687241696 -10.7153558775641 -13.3734993463406 -15.0035788864373 -16.1265640281483 -16.3041175655508 -15.3665265027708 -13.6369049956444 -11.4591117674833 -9.14739375915923 -7.21143103527474 -5.77154143753604 -4.46232156404831 -3.32826149447144 -2.39935985682586 -1.67136505736332 -1.12504231894531 -0.740349881928804 -0.47109532682963 -0.288161048556647 -0.169105824521256 -0.094553208276079 -0.0497574487255839 -0.0286173248776022 -0.0194526118891269 -0.0132147976793693 -0.00896590841578438 -0.00600900607594086 -0.00383575104935195 -0.00191291350420266 -5.91221974246401e-05 0.00083611737477627 0.00104870125038221 0.000937353813903518 0.000719288570107654 0.000498843026046054 0.000277082158736132 0.000121750858790579 3.97466279094286e-05 -8.76504202581206e-07 -1.75381087434206e-05 -2.06011629739257e-05 -1.48976125357686e-05 -6.27235740438074e-06 -1.72016831874897e-06 4.41795021809852e-08 5.03424603772137e-07 4.87496809313483e-07 3.67473532886063e-07 2.43936661349415e-07 1.49793773851954e-07 8.15921350526923e-08 3.78914485424742e-08 1.62608131979646e-08 1.0075138176851e-08 1.39006456203097e-08 1.70704981104797e-08 1.42615331676838e-08 9.71416903548694e-09 5.83312945620945e-09 3.27644245461728e-09 1.51335718209548e-09
"" 0.552525168264785 0.78855697914988 1.07129125187229 1.46488960830653 2.01605861754216 2.79256225161443 3.88137039981442 5.22272104083426 6.75816305996023 8.45913862259139 10.1312310941485 11.4293150550639 11.8484159443842 11.4294317243517 11.2145357315496 10.7597181650357 9.99824806251009 9.00512470195455 7.88036921777833 6.68477696824968 5.06072215867632 3.11408380207727 1.07112152559221 -0.984081334680936 -2.96119486493907 -4.76486195612508 -6.42258116332934 -7.96664923924875 -9.23765587537672 -10.1993511927158 -10.8316774398707 -11.1173069908376 -11.0314622513175 -10.538331695951 -9.73847356807996 -8.75006674171301 -7.66510374006649 -6.55394201523006 -5.47024136210252 -4.52794666011201 -3.72306012647806 -2.99361554459965 -2.35904377028146 -1.82452344406854 -1.3838093154529 -1.02793627897045 -0.750197014729233 -0.535710956578701 -0.37523912078149 -0.258499793611299 -0.174946251172627 -0.115577781739927 -0.0751872446898897 -0.0479860250676115 -0.0299104072127569 -0.0185099196293023 -0.0115282010352717 -0.00720930167210954 -0.00481583899847549 -0.00385559729476099 -0.00314691740164513 -0.00262463870847607 -0.00222535213562997 -0.00186296679294471 -0.00146526618614512 -0.000965252047170976 -0.000564403326832201 -0.000321208806337325 -0.000186229720391117 -0.00011231312795495 -6.59430117457238e-05 -1.09203003398021e-05 4.61518609797948e-05 7.37227980636573e-05 8.05409718592512e-05 7.6114138503072e-05 6.69703739140373e-05 4.76707851355738e-05
"" 0.0422831675838219 0.062550884710145 0.0891873039905741 0.128793871638017 0.188460486762343 0.279586232777967 0.419497191865412 0.615526566057091 0.877947259200497 1.22426775968767 1.65567383721067 2.1495845772306 2.64432507673037 3.11908328539544 3.69814440243712 4.32705566026952 4.98330429117445 5.65933796934504 6.35143704718201 7.05043877856317 7.65185545270427 8.12132155985742 8.45483301778963 8.6219052077702 8.59691786480627 8.36434511598478 7.91658339519086 7.2465332662624 6.35260371848005 5.24177855297421 3.93384872023647 2.46601379761218 0.920107599938474 -0.529907934124131 -1.89529916008391 -3.17991820081517 -4.35593891064889 -5.39158075664596 -6.25504452006185 -7.05404374681347 -7.7866682675637 -8.32289416254762 -8.66202862767674 -8.80498732223045 -8.74771092832346 -8.44705007380729 -7.84372359583592 -7.09880337906192 -6.29929324925209 -5.49094397775515 -4.70286049665448 -3.95370250945301 -3.2780899823177 -2.67408746414473 -2.13977759421948 -1.68372383962238 -1.30382665309345 -0.991827419869128 -0.740963308042315 -0.545869180382399 -0.394811927495652 -0.281617885901537 -0.198890441991655 -0.138984526691833 -0.0957879653623707 -0.0673016259837221 -0.0474961218540654 -0.0334741201197701 -0.0239479390324256 -0.0174433512445547 -0.0126938993912537 -0.00840717080880372 -0.00450714915482432 -0.00183350841344856 -0.000216912623796363 0.000658471909136333 0.00109045331954885 0.00073329410965973
"" 0.00147010802765945 0.0022337937147294 0.00329435474473722 0.00494319645234903 0.00755349295805693 0.0117656825801146 0.0186469670295979 0.0291398138454137 0.044651500349124 0.0674408692682791 0.0997310977651464 0.143253570982322 0.198008601759277 0.26560603923255 0.356308058342949 0.472572397870683 0.618648309667143 0.800060976147792 1.02308088387208 1.29413251103736 1.61253098630304 1.97962995858527 2.39713278375175 2.86221958444998 3.36896628088321 3.9086282976792 4.46879341287618 5.03240848902067 5.57891748523969 6.08130948497896 6.50848786903026 6.82822443889025 7.02531602032522 7.1501860999213 7.1777217134029 7.08098929594887 6.85106891024487 6.48633710771372 5.99450850648465 5.32313529528242 4.44808331961868 3.41923558171972 2.24595179950182 0.946702324371018 -0.442867340003709 -1.81549056652683 -2.98318020638893 -4.0317540453572 -4.98271219917794 -5.82210132227729 -6.52727782224784 -7.06493521521501 -7.39410250181379 -7.51986366030259 -7.48145782211611 -7.31050875712285 -7.02884635883745 -6.64847546543765 -6.20016952976827 -5.71783325951313 -5.17878248794215 -4.61422899556049 -4.05073778577474 -3.50357003271738 -2.97863967853788 -2.47386383959943 -2.00783828981877 -1.60066572439252 -1.25839876076527 -0.977395437746695 -0.748550493653667 -0.543210008881685 -0.355799527668634 -0.212461397374038 -0.10639239398384 -0.0284045866733096 0.0298483076820342 0.027554436091061
"" 2.43954553190145e-05 3.91753166169895e-05 5.92962856282404e-05 9.14324114897643e-05 0.000143721930287273 0.000230467450650062 0.000376441353109211 0.000611017768114024 0.000980457801241485 0.00156018516279213 0.00244788630305008 0.00376200193183316 0.00562163487970483 0.00822185270922435 0.0120323433520825 0.0174785169593099 0.0251738177921312 0.0359695775257559 0.0510188404028907 0.0718367366280674 0.0999668563594076 0.137432396156247 0.186755554238809 0.250680708290709 0.332148480805998 0.434157650388696 0.560795883612415 0.717328444369125 0.907288890102028 1.134283117232 1.40129713601435 1.71036165011505 2.0623964748695 2.45660748974933 2.89010982927781 3.35653290614421 3.84568314185744 4.3437470854281 4.83448049767972 5.308544141783 5.75437117745638 6.14744202425127 6.4644526156305 6.68187983654288 6.77851049994104 6.74732811367183 6.60442637840321 6.32867924731058 5.90642062370302 5.33360011910128 4.61542721366073 3.773843940871 2.88163777676471 1.95760916247127 0.984788009131826 -0.0254769919154593 -1.05369053046039 -2.06914467991755 -3.07476919357226 -4.0949001816232 -5.03641019773609 -5.87956613885359 -6.61245273090473 -7.21594437056091 -7.64475152614909 -7.74696331828139 -7.59025856070313 -7.28093490157452 -6.86751916121691 -6.38446116437942 -5.84964647890539 -5.13070286712242 -4.20355292580433 -3.31405268706976 -2.49845331814195 -1.76282568484593 -1.10333658138115 -0.452743574876756
"" 1.37848487610205e-07 2.77805230833148e-07 4.25366639807438e-07 6.83203574525271e-07 1.13045990730688e-06 1.9078581441307e-06 3.2617843701625e-06 5.5993745687341e-06 9.59035326095919e-06 1.62971723479845e-05 2.72786582597875e-05 4.46116938210062e-05 7.06374742612547e-05 0.000109050555718548 0.000168577190003279 0.00025926040908547 0.000396757919752167 0.000605323298222361 0.00092240584845407 0.00140466714227169 0.00212118708218261 0.00317496128027467 0.0047168334000216 0.0069517453796695 0.0101587371052834 0.0147122832149764 0.0211174466585087 0.030045485799379 0.0423443949723183 0.0590832557404923 0.0815753340982758 0.111394699532776 0.150438563868179 0.201204482097761 0.266368368897168 0.34884216099546 0.451759181009346 0.578292025882042 0.731520105300132 0.914965454509538 1.13194743382766 1.38422217587624 1.67246906720926 1.99571137224555 2.35108113900205 2.73546832144805 3.14837905907471 3.58153298759755 4.02394071919944 4.46240791285538 4.88178798482556 5.26652553877344 5.59997106695379 5.86623306985309 6.04727376994929 6.12226322008659 6.07194375164197 5.88207774248636 5.54709902615835 5.06783213063317 4.44350508717982 3.67076947663996 2.75163938307327 1.69784545182939 0.531452133030999 -0.73896716314233 -2.08765994920463 -3.4911797678957 -4.92921208586478 -6.37086208356827 -7.76108381420577 -8.49009556029279 -8.16029614061455 -7.48115934291849 -6.56750676450696 -5.47041242864911 -4.23404512004576 -1.6189461980632
"" 1.16095002739919e-09 1.88367505803175e-09 2.12083387781831e-09 2.76515398786437e-09 4.06997718614155e-09 6.58019796319251e-09 1.1401309327755e-08 1.97986715931646e-08 3.44948313282405e-08 6.08482126485958e-08 1.07290799123194e-07 1.86830064982952e-07 3.17219324027282e-07 5.28153430550607e-07 8.85491803096651e-07 1.48021071480083e-06 2.46195245453255e-06 4.07344572557126e-06 6.70325655103592e-06 1.09685903943832e-05 1.78324957792903e-05 2.87940296171631e-05 4.61616034300181e-05 7.34409768472814e-05 0.000115894295630922 0.000181327156293539 0.000281511218255467 0.000434179384606213 0.000664906617726003 0.0010109634143538 0.00152608110568192 0.00228709560097897 0.0034021184481757 0.00501603798848509 0.00732927548144078 0.0106108656285994 0.0152133550227337 0.0215913249419079 0.0303217013758232 0.0421692027794127 0.0581035992650065 0.0792620033541364 0.107012823521525 0.142948280192223 0.188879653909139 0.246849143965614 0.319128686892317 0.407979666440651 0.515505729591732 0.643449922650715 0.792961174544087 0.964430201492918 1.15750842739435 1.37054932865607 1.59974665975631 1.83888341301364 2.0792417531407 2.30986196033159 2.51806168184827 2.68969017258371 2.8090468818812 2.85771790132709 2.81658650542917 2.66789644852685 2.39722417226031 1.99076217791612 1.44115566964 0.747699186842364 -0.0823111453206689 -1.03035193358569 -2.05982613895671 -2.85629716293118 -3.15407856028524 -3.23378750002817 -3.13415113049973 -2.87340035716951 -2.47318075704449 -1.00799096164307
"" 2.11784970377437e-12 2.3284070520528e-12 3.40737342152687e-12 5.02042939702925e-12 8.04115045239762e-12 1.45045992169188e-11 2.90849429449671e-11 5.74204352376698e-11 1.09437228637156e-10 2.05310043033771e-10 3.74206007590686e-10 6.52240507725617e-10 1.06685127083728e-09 1.65641036699611e-09 2.59098138448659e-09 4.07862992553007e-09 6.50288370750939e-09 1.05829540253536e-08 1.7687264879563e-08 3.03649592668681e-08 5.20706622044235e-08 8.9145475419202e-08 1.53088102947917e-07 2.63337258981034e-07 4.53075336252792e-07 7.7850554827888e-07 1.3324698612802e-06 2.26501212236276e-06 3.81729034155835e-06 6.36379865191788e-06 1.04684843082053e-05 1.69486369380509e-05 2.70028838574303e-05 4.27631208652779e-05 6.73243112944013e-05 0.000105324050665204 0.000163885546847636 0.000253871191642516 0.000391801399329058 0.000599928226180109 0.000908514438706051 0.00136214139419147 0.0020204088275258 0.00296206606603091 0.00428841338129519 0.00613158626881697 0.00867605771029513 0.0121371713211304 0.016775444964139 0.0228985985146686 0.0308558391418272 0.0410282955081199 0.0537952879592369 0.0695139561795802 0.0884739527314956 0.110816103191435 0.136462772511944 0.165042221071518 0.195712176411059 0.226981320731106 0.257007856403851 0.283258596821264 0.302607880787267 0.311527050900399 0.306511988058736 0.285267195561686 0.245152820187172 0.184072345072586 0.101622622672829 -0.000745763397351118 -0.118869084651109 -0.218725859954644 -0.26798650474824 -0.291707795653259 -0.292925248412975 -0.273403625846564 -0.235783411566034 -0.0887269070773049
"" 0 0 0 0 0 0 0 0 0 0 0 0 0 5.09885388451261e-15 3.43888199866384e-12 1.15514358944785e-11 2.47105350509957e-11 4.10453769345745e-11 5.66037183204771e-11 7.64498015650241e-11 1.00683799085476e-10 1.3293707599997e-10 1.92090287793771e-10 3.11130731793337e-10 5.5807621948984e-10 1.0888650815479e-09 2.14350374163338e-09 4.07035359241103e-09 7.72247692686879e-09 1.45234613363266e-08 2.6749560418654e-08 4.75925817575647e-08 8.12854051446222e-08 1.37774799159984e-07 2.32143151401536e-07 3.88127790762758e-07 6.45554830501063e-07 1.07078790412857e-06 1.77494084704313e-06 2.92402156490276e-06 4.76577572811652e-06 7.69867666566501e-06 1.23189301772857e-05 1.95112832427577e-05 3.05659245632378e-05 4.73359865425637e-05 7.24528607190915e-05 0.00010952464553551 0.000163389460364229 0.000240351171312846 0.000348351398579122 0.000497072731940902 0.000698678064411232 0.000967196760043215 0.00131735934937224 0.00176410961279467 0.00232073327844488 0.00299652743709229 0.00378871387345151 0.00467157389188066 0.00560871167106807 0.00653666735937022 0.00736330083635204 0.00796991535604362 0.00823317894451251 0.00814823078080125 0.00763868153903521 0.00660402631280569 0.00500887945452377 0.00286290267232792 0.00024381580786094 -0.00198892825541447 -0.00292456821031794 -0.00312831551797249 -0.00264301427694827 -0.00147647659997661 0.00035341127283438 0.00330980509985042
