"grad.rhs_alpha.1" "grad.rhs_alpha.2" "grad.rhs_alpha.3" "grad.rhs_alpha.4" "grad.rhs_alpha.5" "grad.rhs_alpha.6" "grad.rhs_alpha.7" "grad.rhs_alpha.8" "grad.rhs_alpha.9" "grad.rhs_alpha.10" "grad.rhs_alpha.11" "grad.rhs_alpha.12" "grad.rhs_alpha.13" "grad.rhs_alpha.14" "grad.rhs_alpha.15" "grad.rhs_alpha.16" "grad.rhs_alpha.17" "grad.rhs_alpha.18" "grad.rhs_alpha.19" "grad.rhs_alpha.20" "grad.rhs_alpha.21" "grad.rhs_alpha.22" "grad.rhs_alpha.23" "grad.rhs_alpha.24" "grad.rhs_alpha.25" "grad.rhs_alpha.26" "grad.rhs_alpha.27" "grad.rhs_alpha.28" "grad.rhs_alpha.29" "grad.rhs_alpha.30" "grad.rhs_alpha.31" "grad.rhs_alpha.32" "grad.rhs_alpha.33" "grad.rhs_alpha.34" "grad.rhs_alpha.35" "grad.rhs_alpha.36" "grad.rhs_alpha.37" "grad.rhs_alpha.38" "grad.rhs_alpha.39" "grad.rhs_alpha.40" "grad.rhs_alpha.41" "grad.rhs_alpha.42" "grad.rhs_alpha.43" "grad.rhs_alpha.44" "grad.rhs_alpha.45" "grad.rhs_alpha.46" "grad.rhs_alpha.47" "grad.rhs_alpha.48" "grad.rhs_alpha.49" "grad.rhs_alpha.50" "grad.rhs_alpha.51" "grad.rhs_alpha.52" "grad.rhs_alpha.53" "grad.rhs_alpha.54" "grad.rhs_alpha.55" "grad.rhs_alpha.56" "grad.rhs_alpha.57" "grad.rhs_alpha.58" "grad.rhs_alpha.59" "grad.rhs_alpha.60" "grad.rhs_alpha.61" "grad.rhs_alpha.62" "grad.rhs_alpha.63" "grad.rhs_alpha.64" "grad.rhs_alpha.65" "grad.rhs_alpha.66" "grad.rhs_alpha.67" "grad.rhs_alpha.68" "grad.rhs_alpha.69" "grad.rhs_alpha.70" "grad.rhs_alpha.71" "grad.rhs_alpha.72" "grad.rhs_alpha.73" "grad.rhs_alpha.74" "grad.rhs_alpha.75" "grad.rhs_alpha.76" "grad.rhs_alpha.77" "grad.rhs_alpha.78"
"" 1.00559927157587 1.00470022801419 1.00383671481471 1.00297017420098 1.00206190325511 1.00107313850201 0.999965188352372 0.998698710287952 0.997223545600716 0.995482393015659 0.993418324789429 0.990975049919593 0.988097142464324 0.984730403523863 0.98082647011295 0.976347648983011 0.971258983977517 0.965527225272777 0.959121081072009 0.952011589012791 0.944175274744609 0.935612156326603 0.926333926160423 0.916354110313164 0.905687925467462 0.894352308771311 0.882366245434887 0.869760036553109 0.856578370214374 0.842866667156171 0.828669664672018 0.814031325500765 0.798994957223411 0.783597312518646 0.767845427111736 0.751739632953741 0.735283013007378 0.718481273167323 0.701342821693082 0.683877312122976 0.66605943643296 0.64783385062222 0.629154925565444 0.609988797420491 0.590313914908513 0.570121741541673 0.54940161719826 0.528109667885383 0.50621604986108 0.483716056388237 0.460630191445536 0.437004171258536 0.412908477037673 0.38843554059169 0.363698462906514 0.338829428706286 0.313976365971892 0.28929932349599 0.264966629947857 0.241169410663298 0.218126908354687 0.196033173873343 0.175048647315058 0.155299735718095 0.13687957265232 0.119869205544381 0.104443199172086 0.090723571949404 0.0787209789130847 0.0683677341947615 0.0595470600013798 0.052116433817335 0.0459148848062944 0.0407763236151305 0.0365541847174542 0.0331241300624603 0.0303844945450363 0.0282565653174269
"" 1.00227388152101 1.00225606506888 1.00227191160881 1.0023142991878 1.00237591391181 1.00244928867349 1.00252686170896 1.00260049661074 1.00265515647583 1.00267114140587 1.00262868494575 1.00250802917657 1.0022894424969 1.0019532510874 1.0014766755721 1.00083015239246 0.999983265399096 0.998905623364446 0.997566926655485 0.995937100832145 0.993986026288655 0.991680615589813 0.988986809694509 0.985871268685529 0.982301491286681 0.978246004498159 0.973674671386306 0.968561010883411 0.962883127125904 0.956620853977871 0.949755589049062 0.942270465227647 0.934150615265792 0.925384731062116 0.915969954091113 0.905907325466909 0.895199773997032 0.883852146133625 0.871871364189469 0.859267269667189 0.846065240023047 0.832304927912462 0.81802676058875 0.803271094844925 0.788078156134203 0.772488153699005 0.756534635924693 0.740230007299044 0.723584354648583 0.706609818855492 0.689320560067132 0.671732964966015 0.653862300434897 0.635680594823937 0.617136737384542 0.598190483581763 0.578813361231706 0.558989229695688 0.538715050279804 0.518001242513247 0.496870788291135 0.475358612870114 0.453510850322777 0.431384413650123 0.409046798585261 0.386606626889761 0.364401483711411 0.342814659277966 0.322151766263385 0.302646604568754 0.284470361048797 0.267741808773363 0.252516323947166 0.238790633970585 0.22654537439761 0.215754960873786 0.206395245381398 0.198451838721579
"" 0.998718775585795 0.998940015929812 0.999168027390112 0.999402025942647 0.999641114906332 0.999884308610905 1.00013056664643 1.00037871975496 1.00062614434914 1.00086921832798 1.0011042782212 1.00132762800115 1.00153554525619 1.00172429715191 1.00188903161075 1.00202247335247 1.00211699347551 1.00216489375171 1.00215840872043 1.00208973579231 1.00195055556186 1.00172848699314 1.00140923744405 1.00097845461119 1.00042174255423 0.999724710420478 0.998872986741788 0.997848524694153 0.996627872558622 0.995187290303492 0.993503173357689 0.991552100977506 0.989310948677087 0.986754520506347 0.983845693178323 0.980544162274703 0.976810391555814 0.972605781341452 0.967892930816992 0.962636343417128 0.956810496466096 0.950399716302155 0.943390279777136 0.935770102794151 0.927528891283638 0.918658395815177 0.909162497682403 0.899078373820755 0.888449632351634 0.877319394728526 0.86573011788175 0.85372360019769 0.841343279103762 0.82865885230108 0.815755486695055 0.802714185654206 0.789611158784601 0.776517914004286 0.763501700141562 0.750634574918789 0.738002290171431 0.725686583877658 0.713762674426162 0.702299763074142 0.69136197777444 0.681008233823623 0.671283359697406 0.662223959902033 0.653863680213524 0.64623405239338 0.639366158860999 0.633291946904499 0.627988274907823 0.623351352858744 0.619278416123396 0.615674474919076 0.612453385635938 0.60954037223023
"" 0.99724971921935 0.997577388218833 0.997906749754194 0.998234726276465 0.99855817916423 0.998873924419075 0.99917875427399 0.999469564245822 0.999744510449666 1.0000025728206 1.00024270325906 1.00046380776169 1.00066475755026 1.0008444162981 1.00100223016756 1.00113886197512 1.00125512687129 1.00135182520844 1.00142974493998 1.00148968159404 1.00153243762557 1.00155857932069 1.00156850385641 1.00156251393293 1.00154080107364 1.00150345764978 1.00145049944726 1.00138099528307 1.00129260803039 1.00118277376956 1.00104878029403 1.00088778200141 1.00069685718468 1.00046991306888 1.0001851527719 0.999815921954531 0.999335531808325 0.998717280604113 0.997934538169955 0.996961143592001 0.995777021759002 0.994368021833125 0.9927202305867 0.990819655799498 0.988652263080268 0.986204116215605 0.983465707775084 0.980441158608802 0.977137289092334 0.973560805476118 0.969718321900856 0.965616504908412 0.961264586962521 0.956700883725924 0.951982849474659 0.947166923308232 0.942307972659425 0.937459414021938 0.932673666475298 0.92801451334433 0.923570266319379 0.919430204822601 0.915681034865138 0.912407315412285 0.909692428250266 0.907611158512065 0.906170141160335 0.905344163044375 0.905107854078653 0.905435680596146 0.906302578431294 0.907684431028936 0.909508653219092 0.911628445065096 0.913891854550093 0.916148633493585 0.918252757845482 0.920066616357651
"" 0.997044111041699 0.997322675639896 0.997603691486511 0.997886780832365 0.998171513182387 0.998457413658996 0.998743974712119 0.999030587512349 0.99931558598209 0.999596547676829 0.999870977678894 1.00013633074819 1.00039002813991 1.00062948141424 1.00085194095055 1.00105429814641 1.00123340487465 1.00138611432977 1.00150928657231 1.00159980809085 1.00165526230226 1.00167819249108 1.00167341144741 1.00164569898983 1.00159976396658 1.00154023806846 1.00147169665549 1.00139905008271 1.00132767556527 1.00126286111627 1.00120975093635 1.00117336363485 1.00115863982328 1.00116879060964 1.00119854432517 1.00124001906244 1.00128530477013 1.00132644245482 1.00135543575375 1.00136438576434 1.00134752050529 1.00130111989184 1.00122143452453 1.00110456043621 1.00094645647934 1.00074301399089 1.00049121173339 1.00019146269775 0.999844771804115 0.99945197317557 0.999013730278734 0.998530610714486 0.998003562736824 0.997437857190026 0.996841470394725 0.996222003960584 0.995586603333368 0.99494209817936 0.994295323700507 0.993656757360864 0.99304414285466 0.992475774781532 0.991969321593235 0.991541879056047 0.991210323785195 0.990992189190695 0.990907533311283 0.990976868753054 0.991219614696163 0.991654133502106 0.992298373470837 0.993170799584028 0.994275757902211 0.995595508576269 0.997111581325671 0.998806834959673 1.00066655778756 1.00268055952333
"" 0.998132206527518 0.998364087966557 0.998597963410394 0.998834169350022 0.999072986023811 0.999314644597157 0.999559337036266 0.999807105981851 1.00005644023082 1.00030473815377 1.00054932031763 1.00078745999523 1.00101640109873 1.00123338179755 1.0014354169781 1.00161901525409 1.00178061091162 1.00191662445142 1.00202346686681 1.00209755357013 1.00213577419359 1.00213847935467 1.00210759419194 1.00204500285829 1.00195252272579 1.00183190468939 1.00168488671262 1.00151498411103 1.00132829681568 1.00113108568118 1.00092955285561 1.00072984368635 1.00053806666094 1.00035969238404 1.00019705370746 1.00005148383928 0.999924261881633 0.999816613932852 0.999729739551701 0.999664802677187 0.999621629903532 0.999598617097988 0.999593973338139 0.999605748172561 0.999631842418045 0.999670062836394 0.999718040274564 0.999772855801405 0.999831382804602 0.999890342337773 0.999946304507746 0.999995746208598 1.00003511567893 1.00006032731907 1.0000667486619 1.00004945411502 1.00000320973392 0.999922562419035 0.999802059826877 0.999639818384225 0.999441230190254 0.999212286543394 0.99895848636378 0.998684912753379 0.998396530712174 0.998099352214253 0.997805099924349 0.997527577689955 0.99727975051112 0.997073875894687 0.996922205262245 0.996838094163343 0.99682980000352 0.996896981575444 0.997041018642989 0.997266273561892 0.997581018083387 0.997998951593178
"" 0.579648139594891 0.56137187622068 0.543903792399981 0.527421421462086 0.512067553756549 0.497956931351018 0.48518614040668 0.473840845987837 0.463948914774841 0.455503182318955 0.448496864269317 0.442921250092326 0.438768791714032 0.436039309675419 0.434355100500459 0.432519280954999 0.429247463908445 0.423290022599437 0.413489851362514 0.398880233167086 0.37890388760315 0.354089987242278 0.325517033723344 0.294364584904666 0.261827566097631 0.229043855330621 0.19703794070866 0.166755255055111 0.138992235197557 0.114231520199549 0.0926739311583989 0.0742993024868867 0.0589303896510089 0.0462872365965115 0.0360268596126353 0.0278009505854581 0.0212802775891753 0.0161652203297258 0.012191643961845 0.00913273547650644 0.0067968929638691 0.00502614571264893 0.00369327089881875 0.00269689082513717 0.00195706115483612 0.0014113724620401 0.0010115813018657 0.000720700699952564 0.000510482326037223 0.000359532604372819 0.000251807281148354 0.000175387405668751 0.000121494430561686 8.37043373903054e-05 5.73532679638274e-05 3.90801592100241e-05 2.64780109825565e-05 1.78346232689862e-05 1.19399375911186e-05 7.94454034765553e-06 5.25468718896734e-06 3.45561397297363e-06 2.25977629087928e-06 1.469592594242e-06 9.50448979904196e-07 6.1130513316226e-07 3.90890413539098e-07 2.48380375336005e-07 1.56749991780976e-07 9.81851059830379e-08 6.09998735406274e-08 3.75685515641369e-08 2.30479671012307e-08 1.42610787837312e-08 9.01402773599832e-09 5.89423795712027e-09 4.04020091294986e-09 2.9460425035127e-09
"" 0.904466412843532 0.896144472092121 0.887021447266794 0.877042730320002 0.866157818820276 0.854321654309873 0.841496281148578 0.827663522363182 0.812946848988363 0.797556456331413 0.781693253300142 0.765544957523647 0.749285348671104 0.733074356556555 0.7169958820844 0.700995282805517 0.685006240975679 0.668967826405248 0.652824449081798 0.636526674576617 0.62001823542139 0.603144956668085 0.58572537843678 0.567604566341865 0.548655777897165 0.528783005340748 0.507923241848324 0.48600112617278 0.462920789348457 0.438644185067516 0.413198819589082 0.386678551437844 0.359242746240633 0.331134784100689 0.302743909257506 0.274484443304604 0.246744338713933 0.219875244675469 0.194184967567569 0.169934256917122 0.147372911640103 0.126706695224939 0.108044908680073 0.0914126431137706 0.0767673421843457 0.0640153966830743 0.0530277128634258 0.0436529334450494 0.0357271047844609 0.0290826354520069 0.0235555891370039 0.0189909860058486 0.0152461381445905 0.0121914953182288 0.00971263003624637 0.00771070439666375 0.00610124303740146 0.00481277140330345 0.00378537926425122 0.00296882825415838 0.00232117928481671 0.00180859884354095 0.00140390270774265 0.00108526051629288 0.000835160015176544 0.000639679280256617 0.000488242903831307 0.000372044119969777 0.000283550141918402 0.000216529530816853 0.00016596635715284 0.000127912412168553 9.93721469194241e-05 7.80799607248857e-05 6.22590730532651e-05 5.05528049730087e-05 4.195826879885e-05 3.57638021623975e-05
"" 1.00565908097905 1.00201381749802 0.998014105100952 0.993583798140788 0.988647376639993 0.983130705756 0.976961994227538 0.970075498848674 0.962441714326775 0.954056276951899 0.944917804155518 0.935027122216425 0.924387246994072 0.91300380111591 0.900904046652563 0.888156289901068 0.87483286076361 0.861004119678843 0.846738025298418 0.832100066679983 0.817150500527419 0.801925073529818 0.786448470744169 0.770744726703675 0.7548370841837 0.738748159243284 0.722499308733469 0.706057989941286 0.689320268818759 0.672188921596996 0.654580029489194 0.636423609372525 0.617664628507921 0.598254643521203 0.578117398137678 0.557187272937829 0.535425549664763 0.512821503408086 0.489393603810619 0.465190334360167 0.440286155786177 0.414781032571809 0.388802548066351 0.362502864923103 0.336055166475988 0.309649627934341 0.283500478064575 0.257858615149778 0.232962949178351 0.209026279403246 0.186231756019747 0.16473062970987 0.144644118836946 0.126091925378353 0.109161035690407 0.0938805582612861 0.0802311423928031 0.0681553150476579 0.0575673541154751 0.0483619100268581 0.0404211961756119 0.0336215835065355 0.02783879735257 0.0229520474278074 0.0188470749738701 0.015420314784708 0.0125899189739125 0.0102780373726564 0.00840676618182827 0.00690315522945444 0.00570205681312048 0.00474730910702168 0.0039910551089587 0.00339325594037598 0.00292197205734862 0.0025522070076398 0.00226485361365026 0.00204588101101828
"" 1.01095897055824 1.00929696021266 1.00765360212506 1.00600239230019 1.00431632612627 1.00256804857017 1.00073006248553 0.99877392392743 0.996658307585396 0.994333581313892 0.991750690898409 0.988861342402102 0.985618124535362 0.981974730522296 0.977884646147834 0.973299458009109 0.968171838114672 0.962456099574345 0.956108488998853 0.949087649974577 0.941359390487568 0.932924475467176 0.923800369941372 0.914005978883242 0.903561361882202 0.892487707295569 0.88080750186399 0.868546236917189 0.855732813427219 0.842396986233577 0.828568931374613 0.814279172334438 0.799558666689562 0.784434733460697 0.768914864197018 0.753002345605597 0.736702783281837 0.72002413390174 0.702976964560862 0.685573067721722 0.667786930316704 0.649561110101461 0.630848655624445 0.61161516197533 0.591839209876488 0.571512968304473 0.550627692049428 0.52914392317634 0.507036531813899 0.484305498333908 0.460976174326931 0.437099435565505 0.412751512096828 0.388032979540748 0.36306564049376 0.337988821650216 0.312955881029529 0.288130641709708 0.263683769079172 0.239813966211815 0.216756883447705 0.194715516658754 0.173850944923283 0.154283641804387 0.13609610388851 0.119353011142262 0.104193622202534 0.090709212717924 0.0788941371609381 0.0686748586396154 0.0599355349822338 0.0525383297819232 0.0463258306635357 0.0411331827163424 0.0368160699823239 0.0332521546004482 0.0303403047328899 0.0279998881293797
"" 1.00500195909525 1.00442850605747 1.00388858493925 1.00338048040638 1.00290222756383 1.00245166676814 1.00202651766122 1.00162396397717 1.00123491891683 1.00084606384856 1.00044400321128 1.00001531535843 0.999546572535295 0.999024361417679 0.998426741977665 0.997713484076623 0.996842068773418 0.995770030249163 0.994455032709366 0.992855036853411 0.990929725231232 0.988648521537853 0.98598566833714 0.982916015116825 0.979415037817607 0.975458978326673 0.971025039118614 0.96608975663721 0.960628244440673 0.954616760446245 0.948032977717193 0.94085616032414 0.933067458823485 0.924652135430127 0.915606861611773 0.905932956304259 0.895633395282988 0.88471284429856 0.873177852701387 0.8610373751138 0.848307111434919 0.835008891942805 0.821165939089388 0.806802453754224 0.791943640469287 0.776615950406954 0.760842884813431 0.744635391002707 0.728004187933881 0.710962538110437 0.693526223819787 0.675713804015155 0.657543323287083 0.638990042395668 0.620006845923108 0.60055849307381 0.58062246769653 0.560189445938702 0.539264030344552 0.517879716965588 0.496111283588156 0.474041698623665 0.451756684382375 0.429344261872061 0.406894666650019 0.384525833985964 0.362538717725425 0.341265160123019 0.320966581570383 0.301840165709656 0.284027913997354 0.267626184851476 0.252662036206709 0.23909538374998 0.226879470738086 0.21596894483383 0.206323873796485 0.197914320869176
"" 1.00071945025606 1.00069080612673 1.00069453851089 1.00072874647309 1.00079136423465 1.00088019382578 1.00099295003591 1.00112720339624 1.00127912024372 1.00144389644723 1.00161666039197 1.00179247167457 1.00196632697856 1.00213318289887 1.00228646088519 1.00241632531311 1.0025125383935 1.00256486491391 1.00256308633051 1.00249704662143 1.00235666070002 1.00213147394975 1.00181075999117 1.00138364930633 1.00083911584238 1.00016603519088 0.999353193691334 0.998383496561278 0.997231251342375 0.995870134134121 0.994273801605419 0.992415929941408 0.990270371373497 0.987809788156276 0.984999466345408 0.981802958177948 0.978184578253078 0.974109501234452 0.969543962308422 0.964455858365227 0.958821652998532 0.952626254435705 0.945856278927213 0.938499826495719 0.930546662675659 0.921988498449182 0.912826543956889 0.903087077721829 0.892801361369262 0.882000430320848 0.870714977263318 0.858975469766271 0.846814621011492 0.834292385258986 0.821485340301829 0.808466930892394 0.795306737844167 0.782070460902565 0.768820289630366 0.755631721772548 0.742610564155185 0.729859183955037 0.717471714192409 0.705534687091835 0.694128194394134 0.683324717800907 0.67317177469534 0.663703878473784 0.654952634445131 0.64694747094112 0.639717182764916 0.633290854135496 0.627627440374453 0.622584133299908 0.618018281200357 0.613795129720959 0.609787883709814 0.605879005269036
"" 1.00055603463613 1.0006378495626 1.00072063888783 1.00080275254364 1.00088239574734 1.00095766905753 1.00102662117706 1.00108763021101 1.00114309036756 1.00119812277005 1.00125787622292 1.00132742901391 1.00141177565278 1.00151583312698 1.00164206144951 1.00178777291086 1.00194964822562 1.0021243715336 1.00230862784177 1.00249912726305 1.00269253665517 1.00288469721616 1.0030709791249 1.00324661488206 1.00340668368427 1.0035461435873 1.00365988083815 1.00374120943725 1.00378111809305 1.00377033492716 1.00369943459611 1.00355882211762 1.00333877985865 1.00302924506446 1.00261858385025 1.00209464776129 1.00144521437139 1.0006579877586 0.999720660477005 0.998620998671933 0.99734612475184 0.995882406776315 0.994216167554355 0.992333729403791 0.990221530133714 0.987866347584276 0.985257376815856 0.982390050928052 0.979260788898382 0.975865529349494 0.972199697404248 0.968258412431495 0.964039326801987 0.959571106904136 0.954903285749592 0.950084940839235 0.945164031341531 0.940187414489496 0.935201220960699 0.930271330557949 0.925505663067143 0.921014563250233 0.91690493962594 0.913280767017066 0.910244153322483 0.907885093666053 0.906202258419144 0.905152463917754 0.904693390158234 0.904783486863889 0.905382285869738 0.906450810999691 0.907923249664668 0.909691286009392 0.91164266757547 0.91366424773594 0.915642733199368 0.917466708798497
"" 1.00177681823413 1.00180201619163 1.00182070650421 1.00183145597384 1.00183280680063 1.0018232987031 1.00180149579147 1.00176632421866 1.00172060654828 1.00166978990424 1.00161933227052 1.00157461904884 1.00154096915539 1.00152366913595 1.00152611170122 1.00154764188095 1.00158711011804 1.00164334359545 1.00171511923009 1.00180116763808 1.00190009508401 1.00200967468472 1.00212730255343 1.002250354259 1.00237616191086 1.00250201250886 1.00262514996612 1.00274183143832 1.00284685805382 1.00293486229387 1.00300041878069 1.00303807741205 1.00304243085637 1.00300970892917 1.00294363516785 1.00285001116614 1.00273429592908 1.00260158306487 1.00245666132438 1.00230400078954 1.00214456361319 1.00197589988733 1.0017954574082 1.00160066416823 1.00138890977113 1.0011575793608 1.00090360592976 1.00062222670221 1.00030810345353 0.999955569031062 0.999558638712956 0.999111119062416 0.998607584568708 0.998052631829399 0.997457615288677 0.996833729537664 0.996191808513742 0.995542419364337 0.994896131452581 0.994266965924404 0.993675848180452 0.993144183116651 0.992692732268597 0.992341634807224 0.992110679155048 0.992015707134552 0.992040670214002 0.99215357543485 0.992321158740548 0.99250944490115 0.992684949994912 0.992816848029166 0.992890966584574 0.992915051799226 0.992900819908007 0.992861868084184 0.99281359849922 0.992773722838456
"" 1.00325145493821 1.00318001235486 1.00310901975888 1.00303599689772 1.00295820544621 1.00287267004923 1.00277621331086 1.00266565961069 1.00253966842241 1.0023981856806 1.00224120251331 1.00206876577126 1.00188102039765 1.00167826885131 1.0014628521224 1.00124116961619 1.00102011358693 1.00080646306644 1.00060683482241 1.00042768804274 1.00027461294697 1.00014732333779 1.00004288979937 0.999958417865386 0.999891031823894 0.999837863015888 0.999796068609417 0.999763412568635 0.999738480692772 0.999719859441388 0.999706061426489 0.999695540019432 0.999686726551074 0.999679009532448 0.999676340161696 0.999683899062744 0.999706622675892 0.999749229605992 0.999816322882849 0.999912287215862 1.00003530950878 1.00017727576906 1.00032969561905 1.00048383030081 1.00063062865377 1.00076075511041 1.0008666608743 1.00094707400863 1.00100192209813 1.0010310146696 1.00103406694888 1.00101078735545 1.00096146427695 1.00089217508044 1.00081270358114 1.00073248284469 1.00066046098714 1.00060520456199 1.00057512891404 1.0005735579831 1.00059245966818 1.00062197327024 1.00065169448779 1.00067073286845 1.00066803281132 1.00063381178454 1.00056571601325 1.00046440913791 1.00033005684246 1.00016260405831 0.999962577106859 0.999732530721411 0.999485881990245 0.99925002202491 0.999055004586015 0.998932440133191 0.998915798049656 0.999041186128638
