"grad.lhs_f.1" "grad.lhs_f.2" "grad.lhs_f.3" "grad.lhs_f.4" "grad.lhs_f.5" "grad.lhs_f.6" "grad.lhs_f.7" "grad.lhs_f.8" "grad.lhs_f.9" "grad.lhs_f.10" "grad.lhs_f.11" "grad.lhs_f.12" "grad.lhs_f.13" "grad.lhs_f.14" "grad.lhs_f.15" "grad.lhs_f.16" "grad.lhs_f.17" "grad.lhs_f.18" "grad.lhs_f.19" "grad.lhs_f.20" "grad.lhs_f.21" "grad.lhs_f.22" "grad.lhs_f.23" "grad.lhs_f.24" "grad.lhs_f.25" "grad.lhs_f.26" "grad.lhs_f.27" "grad.lhs_f.28" "grad.lhs_f.29" "grad.lhs_f.30" "grad.lhs_f.31" "grad.lhs_f.32" "grad.lhs_f.33" "grad.lhs_f.34" "grad.lhs_f.35" "grad.lhs_f.36" "grad.lhs_f.37" "grad.lhs_f.38" "grad.lhs_f.39" "grad.lhs_f.40" "grad.lhs_f.41" "grad.lhs_f.42" "grad.lhs_f.43" "grad.lhs_f.44" "grad.lhs_f.45" "grad.lhs_f.46" "grad.lhs_f.47" "grad.lhs_f.48" "grad.lhs_f.49" "grad.lhs_f.50" "grad.lhs_f.51" "grad.lhs_f.52" "grad.lhs_f.53" "grad.lhs_f.54" "grad.lhs_f.55" "grad.lhs_f.56" "grad.lhs_f.57" "grad.lhs_f.58" "grad.lhs_f.59" "grad.lhs_f.60" "grad.lhs_f.61" "grad.lhs_f.62" "grad.lhs_f.63" "grad.lhs_f.64" "grad.lhs_f.65" "grad.lhs_f.66" "grad.lhs_f.67" "grad.lhs_f.68" "grad.lhs_f.69" "grad.lhs_f.70" "grad.lhs_f.71" "grad.lhs_f.72" "grad.lhs_f.73" "grad.lhs_f.74" "grad.lhs_f.75" "grad.lhs_f.76" "grad.lhs_f.77" "grad.lhs_f.78"
"" -3.88613951411911e-12 -3.06819300474054e-12 -3.58965250627221e-12 -5.40706656470956e-12 -8.87342384310155e-12 -1.4897745186052e-11 -2.53690008955516e-11 -4.41042590503165e-11 -7.8532032732169e-11 -1.42706985852024e-10 -2.62934701803415e-10 -4.87123644596532e-10 -8.98783954528546e-10 -1.63426000703122e-09 -2.90902226799661e-09 -5.08099639525499e-09 -8.73105175894223e-09 -1.47899581275171e-08 -2.47373092534062e-08 -4.091040231051e-08 -6.69814632893995e-08 -1.08653156375125e-07 -1.74716795980643e-07 -2.78669359612092e-07 -4.41159997892233e-07 -6.9372609218117e-07 -1.08453494946269e-06 -1.68654946063789e-06 -2.60871892906764e-06 -4.0129789506803e-06 -6.13822742380914e-06 -9.33399627253353e-06 -1.41072055436457e-05 -2.11859869068064e-05 -3.16044103931982e-05 -4.68149052118483e-05 -6.88334308737708e-05 -0.00010042208105472 -0.000145312641392376 -0.000208472935981268 -0.000296463667500297 -0.000417880195520311 -0.000583818360540205 -0.000808419296488757 -0.00110947195184586 -0.0015090581942028 -0.00203420536250812 -0.00271746815901403 -0.0035974568259641 -0.00471920035631086 -0.00613426218417755 -0.00790052996268381 -0.0100816040203023 -0.0127457313837531 -0.0159641895452323 -0.0198090241221526 -0.0243501489634173 -0.0296518630604041 -0.0357689139670602 -0.042741926623561 -0.0505922188068357 -0.0593175747031605 -0.068888043970268 -0.079242384744637 -0.0902856550559351 -0.101888340664075 -0.113886967317056 -0.126086622500893 -0.138265041823948 -0.150178271768477 -0.161568011136005 -0.17217185172784 -0.181808684771416 -0.190443610736472 -0.198101403134139 -0.20485314248066 -0.210809823184485 -0.216115782409381
"" -9.81742293859498e-15 -2.17011102182816e-14 -4.16899158289951e-14 -7.19078476749326e-14 -1.15016480933991e-13 -1.76152179053099e-13 -2.66602221989335e-13 -4.10439948681937e-13 -6.45368850387888e-13 -1.0238887630311e-12 -1.62030104110621e-12 -2.53371711092026e-12 -3.89392298532886e-12 -5.88901408057905e-12 -8.8573801126628e-12 -1.34485010618634e-11 -2.08481495850533e-11 -3.31780389563614e-11 -5.42016453351219e-11 -9.06049602256176e-11 -1.54350544611045e-10 -2.6668829016778e-10 -4.65091114965346e-10 -8.15138630528406e-10 -1.43019841203724e-09 -2.50309898436903e-09 -4.35509091556283e-09 -7.51705753266539e-09 -1.28669630584848e-08 -2.18322601964775e-08 -3.67016736100881e-08 -6.10939545849725e-08 -1.00650167962849e-07 -1.64063869216613e-07 -2.64737352724454e-07 -4.23195995624496e-07 -6.70668336869444e-07 -1.05444686097665e-06 -1.64587881323726e-06 -2.55221755968362e-06 -3.93206100244566e-06 -6.01576268649461e-06 -9.13492118826716e-06 -1.37606494487074e-05 -2.05527419807117e-05 -3.04210965324872e-05 -4.46035248906692e-05 -6.47716334983537e-05 -9.3149025043356e-05 -0.000132649683104741 -0.000187035946189521 -0.000261090772112949 -0.000360795968164125 -0.000493487678177527 -0.000667982727733129 -0.000894658822525478 -0.0011854433495387 -0.00155368160275856 -0.00201385114967828 -0.0025810204959229 -0.00326997303567417 -0.00409424810177288 -0.00506490393121752 -0.00618907457621737 -0.00746841813158097 -0.0088975909211166 -0.0104629404975346 -0.0121414284159143 -0.013900024455823 -0.0156958009212671 -0.0174768603849421 -0.0191844332932435 -0.0207690710996324 -0.0222055604006848 -0.0234805638910954 -0.0245912451338473 -0.0255445386048953 -0.026355943446963
"" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.11407905568751e-14 -4.09683232885858e-14 -1.10890755459196e-13 -2.36465984997741e-13 -4.25242406611553e-13 -6.88010977555424e-13 -1.0401385011723e-12 -1.50672910479362e-12 -2.14312020404929e-12 -3.06484660110307e-12 -4.50866726619452e-12 -6.97346516440281e-12 -1.1432995586298e-11 -1.96507435942019e-11 -3.49608180550137e-11 -6.35599114858033e-11 -1.16561575262001e-10 -2.12833723629494e-10 -3.82681993030813e-10 -6.76801947499447e-10 -1.1796588797735e-09 -2.03032666189692e-09 -3.45724424956766e-09 -5.83560002436165e-09 -9.78235809144314e-09 -1.62962831653601e-08 -2.69636882751392e-08 -4.42844467362612e-08 -7.21503140290288e-08 -1.16539234018731e-07 -1.8650183061107e-07 -2.95549827214414e-07 -4.63632509251913e-07 -7.19767469202324e-07 -1.10551688343436e-06 -1.67947267897278e-06 -2.52286991942674e-06 -3.74639183151905e-06 -5.4981986943431e-06 -7.97290322391926e-06 -1.14209504924783e-05 -1.61576641180791e-05 -2.2570759065715e-05 -3.11247365984076e-05 -4.23557300702545e-05 -5.68487199931277e-05 -7.5209538740249e-05 -9.80188392218018e-05 -0.000125767957943397 -0.0001587788887193 -0.000197122730785095 -0.000240614721658588 -0.00028876472090782 -0.00034071812088086 -0.000395243848766951 -0.000450754955056846 -0.000505374689442561 -0.000557532444649035 -0.000606567422139892 -0.000652313917870518 -0.000695055416768287 -0.00073550161295256 -0.000774755437277111
"" -0.0477621972650878 -0.0582061933822081 -0.0711456850035433 -0.0871243629711854 -0.106765610347431 -0.130761006787742 -0.159842316099834 -0.194713982867914 -0.235756848741492 -0.282808887027993 -0.335054545854669 -0.390861362560392 -0.447704333640526 -0.502247919533705 -0.551199877248028 -0.59254399568328 -0.624895938349244 -0.647416426017076 -0.659797906008409 -0.662200912574893 -0.655156837084466 -0.639496356747285 -0.616326007517731 -0.586941968481815 -0.552733512791702 -0.515100458052602 -0.475385247997355 -0.434675949416716 -0.393758394256083 -0.353345409888954 -0.314083267335421 -0.276545897673193 -0.241234775022065 -0.208548251666132 -0.178651232296128 -0.151597202491733 -0.127386888579531 -0.105976325998595 -0.0872854135608256 -0.0712039260188804 -0.0575532648204624 -0.0460989791587971 -0.03660234107427 -0.0288228840723972 -0.0225188785980779 -0.0174477530570369 -0.0133871468338831 -0.0101815056608354 -0.00768824283116504 -0.00576415990077572 -0.00426544233417481 -0.00304749671456689 -0.00197155637950003 -0.000986297678244596 -0.000100969794074868 0.000674122695237256 0.00132857209882403 0.00185192211068441 0.00223412254722832 0.00246937714466933 0.00255984795719949 0.0025091239074454 0.00232092886573748 0.0019990475546125 0.00154760281690564 0.000975330712185418 0.000320514500860569 -0.000366392717636166 -0.00103778488283079 -0.00164959116164792 -0.00216116450002607 -0.00253511886467994 -0.00276816197368412 -0.00290362904162622 -0.00298523228322023 -0.00305324782625432 -0.00314465682391629 -0.00329328152301328
"" -0.00430980854796609 -0.0054263235519726 -0.00689445743747337 -0.00883640805661999 -0.01141972154751 -0.0148746829785545 -0.0195183701404337 -0.0257828182354292 -0.0341770371944036 -0.0452444871697733 -0.0595269938711724 -0.0774571827923551 -0.0991939939935419 -0.124412397718903 -0.152365601311839 -0.182375369176104 -0.213664449540085 -0.245366948591159 -0.276598841819677 -0.306530970741353 -0.334432444200166 -0.359535028198797 -0.381117645605108 -0.398621611836882 -0.41168363667997 -0.420156640472556 -0.424116072750283 -0.423720430871604 -0.419095799475092 -0.410471659253872 -0.398177929777431 -0.382625982866601 -0.364288402814466 -0.343681986900327 -0.321363780620108 -0.297899049097049 -0.27383763256938 -0.249700644524374 -0.225971148902161 -0.203084437799873 -0.1813505485655 -0.160950562134046 -0.142009718959988 -0.12460441986487 -0.10876730476138 -0.0944926548031752 -0.0817410966000487 -0.070444312143193 -0.0605109846195296 -0.0518308775071197 -0.0442787241486165 -0.0377179443931394 -0.0320081358789581 -0.0270575017975325 -0.022809089382502 -0.0192047674660367 -0.0161841433703214 -0.0136844565755778 -0.0116406423944954 -0.00998088448923129 -0.00862257736747807 -0.00748294125560517 -0.00648076478114268 -0.00553639403104267 -0.00457140437121445 -0.00351922462797499 -0.00240097042948278 -0.00127783598772219 -0.000210249132887586 0.000741805220301761 0.00151856281547375 0.00206157645970345 0.00236015676725265 0.00247303436211682 0.00246402270537099 0.00239601785663623 0.00233068049320911 0.00232825773031548
"" -0.000291837465460942 -0.000375089057558903 -0.000487813499333445 -0.000642323781754258 -0.000856809177752411 -0.0011584765206358 -0.00158854986528259 -0.00220973377507658 -0.00310845058158689 -0.0043979577177351 -0.00622409609845366 -0.0087625031297346 -0.0122041723726071 -0.0167231602586678 -0.0224650668444834 -0.0296024605128779 -0.0383051591417557 -0.0487269031440385 -0.060999767907952 -0.0752307468490528 -0.0914959107378702 -0.109793934458407 -0.1300362599977 -0.152053529087787 -0.175593027757782 -0.200321260988507 -0.225832954940668 -0.251665045124498 -0.277312227805627 -0.302245222096321 -0.325929448864473 -0.347845492640659 -0.367511586847901 -0.384501927690011 -0.398441376067024 -0.409031001722257 -0.416062718827756 -0.419423508422575 -0.419097770308398 -0.415167572288309 -0.407797581325726 -0.397223948644876 -0.383752645125287 -0.367746604862765 -0.349613080834222 -0.329791691997834 -0.308733438920221 -0.28686513222225 -0.264597626929695 -0.242322276716521 -0.220404839914101 -0.19918161136774 -0.178950674386957 -0.159897000391362 -0.142115611100468 -0.125666605163083 -0.110579487908896 -0.0968568898692785 -0.0844780255963942 -0.0733937372787821 -0.0635182064898759 -0.0547446466557975 -0.0469505527443464 -0.0400006728269559 -0.0337493372331135 -0.0280573792718655 -0.0229009112403406 -0.018313465036239 -0.0143312270159388 -0.0109929803310585 -0.00833961247586279 -0.00641108880969549 -0.00515875543733807 -0.00440197573131768 -0.00394680041209766 -0.00359780565172746 -0.00315902002882368 -0.00243419103774317
"" -1.12297049905872e-05 -1.47611929701355e-05 -1.96528562027636e-05 -2.65357197123396e-05 -3.63816903427378e-05 -5.07134064641261e-05 -7.19593381958487e-05 -0.000104033828703676 -0.000152793590646083 -0.000226704451149417 -0.000337906397993585 -0.000503115226445202 -0.000744085854445449 -0.00108696870980081 -0.00156253799928525 -0.0022110470711104 -0.00308232811119402 -0.0042367501488252 -0.00574671069110306 -0.00769837565499647 -0.0101932245394897 -0.0133444642385364 -0.0172749985250626 -0.0221159682627378 -0.0280027389856148 -0.0350694468733878 -0.0434422386920561 -0.0532330619021856 -0.0645338725355099 -0.0774076597118995 -0.0918799822012474 -0.107931199925952 -0.12549027993195 -0.14443253421885 -0.164584733546543 -0.185723622816223 -0.207576197686612 -0.229823703236799 -0.252108535904837 -0.274044790276943 -0.295235562025669 -0.315287540893248 -0.333818988243449 -0.350469904759189 -0.364912832883273 -0.376864516685734 -0.386096040373547 -0.392436843812504 -0.395782684250706 -0.396096324935434 -0.393406114620397 -0.387804551513299 -0.379447122027887 -0.368550858018975 -0.355386927394999 -0.34026890853009 -0.323541999895252 -0.30557355804968 -0.286744742340146 -0.267426843574941 -0.247948279687812 -0.228610707191988 -0.209688673301688 -0.191427603874013 -0.174043276293309 -0.157715696760025 -0.142548289845657 -0.128599231670116 -0.1159064232239 -0.10448942452132 -0.0943519173041649 -0.0854834936251533 -0.0778198665208141 -0.0712180723626965 -0.0655120781974616 -0.0605211584528303 -0.0560527653908708 -0.0519043507232017
"" -1.95986545768509e-07 -2.56737945964318e-07 -3.42413138564096e-07 -4.65719692935852e-07 -6.4703365879413e-07 -9.19761232424262e-07 -1.33996927644373e-06 -2.00338615978456e-06 -3.06424128094123e-06 -4.76524785096809e-06 -7.48754055604738e-06 -1.18131870256361e-05 -1.8597253343481e-05 -2.90313170653403e-05 -4.47469618011855e-05 -6.80938679458045e-05 -0.000102352189833613 -0.000152026476764245 -0.000223229662235039 -0.000324162067137215 -0.000465695949890029 -0.000662025809722466 -0.000931454922895424 -0.00129731858988623 -0.00178901517886997 -0.00244315968334637 -0.00330486426262706 -0.00442856716037761 -0.00587818726674666 -0.00772769758705686 -0.0100609103602907 -0.0129704989708097 -0.0165561576533523 -0.0209224447799009 -0.026178706583312 -0.032435301882561 -0.0397986074944791 -0.0483657128920214 -0.0582184580373029 -0.0694173365414603 -0.0819976490865925 -0.0959658998796858 -0.111294050420011 -0.127915287038269 -0.145721213915328 -0.164561179199838 -0.184244860721834 -0.204546971203443 -0.225209487790974 -0.245945517459005 -0.26644515631124 -0.286383508836978 -0.305430609183883 -0.323255457026866 -0.339534663725705 -0.353963112520021 -0.366260468803557 -0.376178466544014 -0.383509567149358 -0.38812571373639 -0.390027253336557 -0.389295021260871 -0.386076725533142 -0.380581054678633 -0.373072899558764 -0.363866368080036 -0.353297397885389 -0.341733757590308 -0.32957543266514 -0.31724098368894 -0.305155570797756 -0.29373960597631 -0.283320674879882 -0.274065231179771 -0.266070061235004 -0.25937763862088 -0.253984412689789 -0.249849571561566
"" -2.07733143308391e-09 -2.57096315735268e-09 -3.34322164370064e-09 -4.54949129380627e-09 -6.44938948290842e-09 -9.47788919273391e-09 -1.43653699478689e-08 -2.23371507161842e-08 -3.54291475464669e-08 -5.69816243939953e-08 -9.23833932199189e-08 -1.50118241801102e-07 -2.43121880858647e-07 -3.90332714151025e-07 -6.19283882819069e-07 -9.72002387819651e-07 -1.51168877948619e-06 -2.33317723782146e-06 -3.57910088594036e-06 -5.46476768667799e-06 -8.31539396102325e-06 -1.26088104784533e-05 -1.90388177121681e-05 -2.86061820251912e-05 -4.27365175994809e-05 -6.34321720471619e-05 -9.34618349831944e-05 -0.000136619585254066 -0.00019807676470824 -0.000284769283148237 -0.000405866276156347 -0.000573306735130681 -0.00080238612323812 -0.0011124156913719 -0.00152767905528531 -0.00207828639756491 -0.00280100685731739 -0.00374011202059295 -0.00494814412329011 -0.00648655503314473 -0.00842578843881979 -0.0108448508616533 -0.0138306392983065 -0.0174763862725454 -0.0218792665969447 -0.0271371686919089 -0.0333457214802655 -0.040597384752595 -0.0489764252548001 -0.0585537265076727 -0.0693817457285584 -0.0814896559680154 -0.0948795209104957 -0.109526359633647 -0.125377000360246 -0.142347424966741 -0.160322232644467 -0.179155579779834 -0.198674047160573 -0.218680400892488 -0.238958927716522 -0.259285647064586 -0.279436572247289 -0.299196250050384 -0.318366848618771 -0.336770661883327 -0.354206476673976 -0.370470231355474 -0.385381078853229 -0.398784770702483 -0.410556052969147 -0.420602243029439 -0.428966711851623 -0.435876818188168 -0.441592725117789 -0.446384479531454 -0.450524865929077 -0.454285737761279
"" -3.66127690175384e-12 -2.84799406105659e-12 -3.37676482062254e-12 -5.19704891388324e-12 -8.65928111607673e-12 -1.46718705197166e-11 -2.51246178663655e-11 -4.38384248968924e-11 -7.82575760480044e-11 -1.42478454754192e-10 -2.62895843294271e-10 -4.87582867481449e-10 -9.00290521703911e-10 -1.63755632784998e-09 -2.9147413591176e-09 -5.08931421026697e-09 -8.74108238300328e-09 -1.47989885954044e-08 -2.4740364471159e-08 -4.0901541907452e-08 -6.69594987582352e-08 -1.08628855133197e-07 -1.74723718158135e-07 -2.78781818895146e-07 -4.41515854807481e-07 -6.94547893558371e-07 -1.08613323852881e-06 -1.6893281098656e-06 -2.61323662520003e-06 -4.02001782298877e-06 -6.14888887880189e-06 -9.34984186478358e-06 -1.41304925753794e-05 -2.1220138090482e-05 -3.16548570318134e-05 -4.68905514044988e-05 -6.89488748757021e-05 -0.000100600585707141 -0.00014558975623494 -0.000208900919401191 -0.000297118038192962 -0.000418869433668636 -0.000585295005576239 -0.000810588953179026 -0.00111259423967335 -0.00151343186560525 -0.00204013554441031 -0.00272522530809002 -0.00360719820050867 -0.00473082337232238 -0.00614715268786627 -0.00791316244792183 -0.0100909978464636 -0.0127473357589825 -0.0159521165551984 -0.0197763133582808 -0.0242893186896599 -0.0295558466575935 -0.0356325105617133 -0.0425629985124695 -0.0503715399496077 -0.059059624109582 -0.068601895567348 -0.0789424097600458 -0.0899920096789842 -0.101626961928034 -0.113686382797966 -0.125973929651811 -0.138261788229107 -0.150295597355808 -0.161801630518576 -0.172497864898463 -0.182189036238104 -0.19083934351185 -0.198476657497787 -0.205177238326247 -0.211058339676394 -0.216270894699866
"" -9.81676505033782e-15 -2.17779846385141e-14 -4.19286724736124e-14 -7.23879320560781e-14 -1.15782019410558e-13 -1.77202054561511e-13 -2.67903532788195e-13 -4.1195074013997e-13 -6.46949753228771e-13 -1.02509186564626e-12 -1.62005829218262e-12 -2.52987169012559e-12 -3.88270920620834e-12 -5.8649046160887e-12 -8.81363825557632e-12 -1.33775300076833e-11 -2.07421886221747e-11 -3.30307200509636e-11 -5.40116336365565e-11 -9.0384284606045e-11 -1.5414336485723e-10 -2.66617086753487e-10 -4.65447110334597e-10 -8.16539792454937e-10 -1.43383731965052e-09 -2.51106002357242e-09 -4.37059210213651e-09 -7.54456858013198e-09 -1.29124412788928e-08 -2.19030757282816e-08 -3.6806097961032e-08 -6.12401402922521e-08 -1.0084497600765e-07 -1.64312375834749e-07 -2.65040135664156e-07 -4.23546246708249e-07 -6.71050461162543e-07 -1.05483736058401e-06 -1.64625229712387e-06 -2.5525659123092e-06 -3.93243688158009e-06 -6.01636118918739e-06 -9.13620999632224e-06 -1.37635214315737e-05 -2.05586174382374e-05 -3.04318411693046e-05 -4.46212515954582e-05 -6.47991779556478e-05 -9.31906479958405e-05 -0.000132711866270644 -0.00018712807057016 -0.000261225316961292 -0.000360988625639237 -0.000493764832305447 -0.00066839955162747 -0.000895327280471178 -0.00118657498724142 -0.001555649037652 -0.00201727311608338 -0.0025868203797527 -0.00327931232417119 -0.00410843487900175 -0.00508521658575804 -0.00621646445926318 -0.00750307770838254 -0.00893847905634657 -0.0105079366560717 -0.0121875848606229 -0.0139437108580827 -0.0157329460314217 -0.0175032957720309 -0.0191963384385219 -0.0207632508014861 -0.0221794472187195 -0.023432364200113 -0.0245200044182875 -0.0254501051114506 -0.0262388506349163
"" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.17126881837191e-17 -1.12336126982081e-14 -4.12674862223401e-14 -1.11395706843267e-13 -2.36843472264796e-13 -4.24970427690358e-13 -6.86782940910361e-13 -1.03791340287303e-12 -1.50366323746315e-12 -2.13961643501322e-12 -3.06169350170184e-12 -4.50732419340039e-12 -6.9765795026126e-12 -1.1445727549665e-11 -1.96838992458109e-11 -3.50363992038341e-11 -6.37209227269922e-11 -1.16887557123508e-10 -2.13460950020472e-10 -3.83823144844514e-10 -6.78772656725275e-10 -1.18290399073288e-09 -2.03542737029364e-09 -3.46487239485366e-09 -5.84634853591879e-09 -9.79632286679986e-09 -1.63123296901414e-08 -2.69784012824534e-08 -4.42906902498754e-08 -7.21356469517347e-08 -1.16484957807529e-07 -1.86384717274707e-07 -2.9534842266809e-07 -4.63332030196001e-07 -7.19367904326264e-07 -1.10504006958613e-06 -1.67895496696858e-06 -2.52231383513813e-06 -3.74564049348388e-06 -5.49685542983329e-06 -7.9703352960576e-06 -1.14163158181623e-05 -1.61500589667431e-05 -2.25595879244623e-05 -3.11104758790377e-05 -4.23407675231305e-05 -5.68372052559145e-05 -7.52070476221771e-05 -9.80310711065822e-05 -0.000125797740123974 -0.000158820972874198 -0.000197157566644981 -0.000240612217866334 -0.000288691448327183 -0.000340543937026816 -0.0003949501602024 -0.000450343861552477 -0.000504878037873858 -0.000557009727514372 -0.000606092275201685 -0.000651969965081166 -0.00069493318039212 -0.000735696062480503 -0.00077536477425701
"" -0.0475916011773608 -0.0580440848859406 -0.0709955453531355 -0.0869901769566327 -0.10665151849333 -0.130670796414095 -0.159778991550234 -0.194679891108187 -0.235752873402797 -0.282832411235344 -0.335096176991317 -0.390899069311444 -0.447695563485843 -0.502122430848806 -0.550864566290428 -0.591903966581218 -0.623863884928763 -0.645914054340183 -0.657753370038456 -0.659546978850834 -0.65183760612989 -0.635500191611928 -0.611706028424313 -0.581817375164143 -0.547283756609756 -0.509556339825374 -0.470019771253671 -0.429776703620741 -0.389589105496854 -0.350133625212948 -0.312012967772024 -0.275754049002781 -0.241811709201949 -0.210536253375985 -0.182026905811868 -0.156269853340634 -0.133202568573679 -0.11272114576434 -0.0946883693562425 -0.0789413363318373 -0.0653031484456055 -0.0535933340207551 -0.0436270965103461 -0.035215340012564 -0.0281650668149316 -0.0222795943223858 -0.0173782063094807 -0.0133421101159678 -0.0100670124511576 -0.00745168301255178 -0.0053982286369475 -0.00381123861771054 -0.00259686001866016 -0.00167258178062485 -0.000962914976365969 -0.000392844541361181 0.000110474672153082 0.000617063806509499 0.00119439783287961 0.00187517771575052 0.00262039328193936 0.00338370730902537 0.00412015588290737 0.00478532238381568 0.00533460235475902 0.00572619051541962 0.0059458563681089 0.0059920681633896 0.0058618401965671 0.00554940708484997 0.00504463101772462 0.0043312953064209 0.00340179381186467 0.00226984169168248 0.000954425953385019 -0.000518411846333888 -0.00211252017192715 -0.00377914338209273
"" -0.00429258679906574 -0.0054098545995122 -0.00687918333665345 -0.00882274463096035 -0.0114078679735183 -0.0148642549101704 -0.0195077685320094 -0.0257683150205222 -0.0341525251517862 -0.0452019159242272 -0.0594573126445273 -0.0773525419050337 -0.0990515851836139 -0.124240014340985 -0.152185187871659 -0.182219433403697 -0.213572719819743 -0.245380679182163 -0.276752758537703 -0.306844589731534 -0.334904134931063 -0.360144977580226 -0.381829772059535 -0.399382358862361 -0.412421177913913 -0.420782737769931 -0.424533358492602 -0.423847830109218 -0.418899961591681 -0.409975076046893 -0.397458400712431 -0.381812046984243 -0.363554347279965 -0.343235937900473 -0.321395785804267 -0.298551520644624 -0.275188040569389 -0.251745585785598 -0.22861334154851 -0.206125384782423 -0.184532236702791 -0.164007566473665 -0.144680629327087 -0.126640246703749 -0.109939050391512 -0.094597886226857 -0.0806204060765439 -0.0680210869325132 -0.0567999194363611 -0.0469387165393357 -0.0384049877949624 -0.0311553360245015 -0.0251347810222394 -0.0202422327497093 -0.0163433066251756 -0.0132978726990829 -0.0109620081842643 -0.00918912001968919 -0.00783079788951757 -0.0067672757446155 -0.00594399648391503 -0.00531630092932389 -0.004841093680229 -0.0044764714436682 -0.00418082213872711 -0.00391423001226215 -0.00365689686756515 -0.00339902564169992 -0.00313190635682026 -0.00284806739945381 -0.00254040847837977 -0.00220045346364467 -0.00182196974302828 -0.00140510194002325 -0.000952018899536555 -0.00046879200415767 3.30207831630847e-05 0.000535707380428796
"" -0.000289772038459228 -0.000373172198995157 -0.000486264009312208 -0.000641441274323412 -0.00085697925450704 -0.00116014853415638 -0.00159214933819464 -0.00221545278165447 -0.00311610187526784 -0.00440685035229207 -0.0062328190519806 -0.0087688269782207 -0.0122053299603127 -0.0167169458463133 -0.0224513603395709 -0.0295835734763354 -0.0382867022869524 -0.0487184986843217 -0.0610151134965045 -0.0752868022148872 -0.0916115553756709 -0.109990425518964 -0.130337365405812 -0.152483860002678 -0.176174547418986 -0.201067506672394 -0.226740880450031 -0.252708528532254 -0.278441067505498 -0.303384492616405 -0.326981573174951 -0.348696145643639 -0.36804000706935 -0.384598652177095 -0.3980378517916 -0.408110461513824 -0.414659757232383 -0.417618767022935 -0.417009487923758 -0.412941450714495 -0.405584862149095 -0.395167006233274 -0.381986758547001 -0.366402365658339 -0.34882062855446 -0.329688600041744 -0.309462007844883 -0.288528703881232 -0.267241011233302 -0.245918505461121 -0.224842183511092 -0.204253142534108 -0.184355002175087 -0.165324500832577 -0.147313268456794 -0.130442327826202 -0.114801941510071 -0.100453198120907 -0.0874300442393861 -0.075726729425174 -0.0652857661352463 -0.0560319188705394 -0.0478805188927722 -0.0407404823104673 -0.0345158124085612 -0.029109801292565 -0.0244547419085456 -0.020494882990777 -0.0171725499191222 -0.0144300320278706 -0.0122106008720949 -0.0104578338683126 -0.00908904549566547 -0.00798107539501186 -0.00700485410277701 -0.00602941224222997 -0.00492259775198012 -0.00355140149781108
"" -1.11693001931105e-05 -1.4700185769075e-05 -1.95973418019905e-05 -2.64951621330348e-05 -3.63699586976543e-05 -5.07495071406363e-05 -7.20668200937704e-05 -0.000104237048079135 -0.000153116462274625 -0.000227170932279733 -0.0003385392783261 -0.000503940631324581 -0.000745155089420906 -0.0010884204423316 -0.00156469165501757 -0.00221444797964721 -0.00308780079793371 -0.00424540289906393 -0.00575981524146542 -0.00771703033173928 -0.0102178012551425 -0.0133746553177644 -0.0173101530289268 -0.0221554783189055 -0.0280467800434186 -0.0351203241643652 -0.0435067930100641 -0.0533237055519495 -0.0646659626888594 -0.0775970842047386 -0.0921383442694873 -0.108257595946298 -0.125859367524008 -0.144785339809055 -0.164849128182921 -0.185831219271508 -0.20747442161816 -0.229489079192247 -0.251561390476981 -0.273364537072458 -0.294536235324973 -0.314675378896433 -0.3333782175099 -0.350247959550844 -0.364905068818209 -0.377000608976107 -0.386251949527189 -0.3925054017 -0.395696978506828 -0.395837169116611 -0.393007355592764 -0.387357019035868 -0.379098529662879 -0.368465043474332 -0.355703123906673 -0.34108276943441 -0.324887697390862 -0.307408768455834 -0.288940480941405 -0.269787774874046 -0.250275513776662 -0.230727474644746 -0.211456447742981 -0.192759457760851 -0.174915083480935 -0.15816963034362 -0.142650350805919 -0.128409739856675 -0.115470704035771 -0.103830101871479 -0.0934623450009617 -0.0843220945331644 -0.0763215744093807 -0.0693171205650201 -0.0631435685807438 -0.0576201948539076 -0.0525533150968846 -0.0477380548614678
