"grad.rhs_dm.1" "grad.rhs_dm.2" "grad.rhs_dm.3" "grad.rhs_dm.4" "grad.rhs_dm.5" "grad.rhs_dm.6" "grad.rhs_dm.7" "grad.rhs_dm.8" "grad.rhs_dm.9" "grad.rhs_dm.10" "grad.rhs_dm.11" "grad.rhs_dm.12" "grad.rhs_dm.13" "grad.rhs_dm.14" "grad.rhs_dm.15" "grad.rhs_dm.16" "grad.rhs_dm.17" "grad.rhs_dm.18" "grad.rhs_dm.19" "grad.rhs_dm.20" "grad.rhs_dm.21" "grad.rhs_dm.22" "grad.rhs_dm.23" "grad.rhs_dm.24" "grad.rhs_dm.25" "grad.rhs_dm.26" "grad.rhs_dm.27" "grad.rhs_dm.28" "grad.rhs_dm.29" "grad.rhs_dm.30" "grad.rhs_dm.31" "grad.rhs_dm.32" "grad.rhs_dm.33" "grad.rhs_dm.34" "grad.rhs_dm.35" "grad.rhs_dm.36" "grad.rhs_dm.37" "grad.rhs_dm.38" "grad.rhs_dm.39" "grad.rhs_dm.40" "grad.rhs_dm.41" "grad.rhs_dm.42" "grad.rhs_dm.43" "grad.rhs_dm.44" "grad.rhs_dm.45" "grad.rhs_dm.46" "grad.rhs_dm.47" "grad.rhs_dm.48" "grad.rhs_dm.49" "grad.rhs_dm.50" "grad.rhs_dm.51" "grad.rhs_dm.52" "grad.rhs_dm.53" "grad.rhs_dm.54" "grad.rhs_dm.55" "grad.rhs_dm.56" "grad.rhs_dm.57" "grad.rhs_dm.58" "grad.rhs_dm.59" "grad.rhs_dm.60" "grad.rhs_dm.61" "grad.rhs_dm.62" "grad.rhs_dm.63" "grad.rhs_dm.64" "grad.rhs_dm.65" "grad.rhs_dm.66" "grad.rhs_dm.67" "grad.rhs_dm.68" "grad.rhs_dm.69" "grad.rhs_dm.70" "grad.rhs_dm.71" "grad.rhs_dm.72" "grad.rhs_dm.73" "grad.rhs_dm.74" "grad.rhs_dm.75" "grad.rhs_dm.76" "grad.rhs_dm.77" "grad.rhs_dm.78"
"" -0.00621885024818017 -0.271190415547593 -0.454805368476121 -0.631936016702591 -0.80208275747035 -0.964594375980706 -1.11819213311887 -1.25649685883481 -1.38103241600731 -1.49517394290374 -1.59809210410423 -1.68879527993187 -1.76606090062697 -1.79995395212261 -1.76014627788723 -1.70379450426365 -1.63924550858508 -1.56669385381298 -1.4863217968992 -1.39489064889163 -1.27088838450577 -1.13173652579022 -0.990997526333269 -0.84950405643018 -0.707924611634884 -0.56678312703157 -0.423766564588703 -0.278898966245341 -0.137414854735066 -0.000326815210348838 0.131867212589374 0.258801938162774 0.375877249678076 0.467294285799899 0.550542007180399 0.632153896581398 0.711620958941306 0.788543956083686 0.861739710056543 0.912953314798777 0.946476480393374 0.982563760082375 1.02126258278306 1.06183567659139 1.1036278383485 1.1422477700182 1.17013216404635 1.19835557726543 1.22838333267251 1.25909054872344 1.28950132551285 1.31939516330557 1.35467040843689 1.38871594918721 1.41434430581978 1.43130518182948 1.43972454676547 1.43997342914814 1.44556651217817 1.4640051153914 1.4630063733364 1.4415688034696 1.40332653103073 1.35179722481065 1.3001183443503 1.30557387690051 1.30056289732984 1.25496912607092 1.18242503373624 1.09451434558936 1.00018744648837 0.894892949443175 0.7832748852435 0.686822875207164 0.606375468153956 0.541381692270664 0.491708639425752 0.306971735747655
"" -0.000854729112926234 -0.188761506909414 -0.318881432924461 -0.445584181316489 -0.568641482968294 -0.687754052515407 -0.803704319203347 -0.929121694053459 -1.05855009700215 -1.1818153821317 -1.29814530868221 -1.40687909661034 -1.50718552518458 -1.5804981482909 -1.60739503078858 -1.62219439631407 -1.62965184278416 -1.62953837095432 -1.6216123182718 -1.6004885768692 -1.53276397761865 -1.44252196616827 -1.34897366282626 -1.25261073788418 -1.15377952766112 -1.05267410843336 -0.944152120474886 -0.826958376443643 -0.709715691473746 -0.593531555228949 -0.478761986495599 -0.365687418136719 -0.255383081248421 -0.151300968427264 -0.0505957502723299 0.0476662470980302 0.143164687310583 0.235678245286238 0.324243084384251 0.39137038684067 0.439964559576577 0.489065198848669 0.539163942343624 0.590014728958993 0.641454245361697 0.691191066415156 0.734683361374273 0.777868558326093 0.821702572667884 0.865760705366886 0.909734817246134 0.954393808982242 1.01031170405305 1.06993597029618 1.12327647593699 1.17009776856216 1.21054206457799 1.24504133939735 1.30115918524672 1.40001309659348 1.47894110991393 1.53187582952062 1.56184615337576 1.57201713396414 1.58103902111577 1.68514327514221 1.79284872705246 1.8497678499808 1.86677289703938 1.85462163186222 1.82223334579884 1.72808622806731 1.56860250201593 1.42615716015382 1.30548859799751 1.20535309953599 1.12526655278351 0.700952153978275
"" 0.00740404618925867 -0.12867996302766 -0.222949513157492 -0.315305607684462 -0.405627715432573 -0.493756595296157 -0.581320539980709 -0.688849847688721 -0.808220542838835 -0.923809231265872 -1.03497918124107 -1.1413355344837 -1.24236306074667 -1.325642122557 -1.37796329432029 -1.42206398916003 -1.46100659579602 -1.49450348011826 -1.52223564891142 -1.53917191250908 -1.51443133714689 -1.4690766570334 -1.42023422243233 -1.36813433478195 -1.31288668846605 -1.25437430116082 -1.18294225891301 -1.09535186083881 -1.00607236740262 -0.916584022232352 -0.827133966756442 -0.737911761600585 -0.649271216005826 -0.562192952759561 -0.476191811965261 -0.391214161810195 -0.307465428539624 -0.225085559991659 -0.144621779923399 -0.0760360667731761 -0.0182949682208629 0.0390294851004263 0.0962128944692054 0.153150973258943 0.209818266883869 0.274132073141253 0.361773222509287 0.449107496867061 0.530439148786566 0.605765917404845 0.675224983255948 0.742222647339305 0.842271926934322 0.95653874545737 1.05602653383585 1.14092068839244 1.21219415624461 1.27115981443946 1.35161342206735 1.4843826268918 1.59995883144916 1.69081998652792 1.75983528712321 1.81010267833599 1.85076153506261 1.92255016273695 1.99654407850985 2.05301455442859 2.096171750795 2.13066386755474 2.15922270983834 2.07953094141452 1.85617569300564 1.64627270457389 1.45926960974312 1.29223963494047 1.143321176863 0.667947910293287
"" 0.0212957152414207 -0.0776131496906669 -0.148457575146513 -0.218107919848263 -0.286490337412998 -0.353508088600924 -0.420961309824945 -0.510579169579456 -0.614050105458002 -0.715125653049198 -0.813303595610334 -0.908350904306278 -0.999946147788427 -1.07955545450074 -1.13801463251819 -1.19091519721607 -1.24035558779507 -1.28611920751882 -1.32795454869111 -1.36156602213807 -1.36037846355221 -1.34203897334619 -1.32104726360113 -1.29750644062201 -1.27140837151855 -1.242445116174 -1.19744727698016 -1.13147063166643 -1.06345620382736 -0.99517405460578 -0.926778429135133 -0.858371653674321 -0.786846181277571 -0.700293848975174 -0.610756383648223 -0.523467122086892 -0.43858219447136 -0.356178576279546 -0.276649723208613 -0.208288890478678 -0.150482751431488 -0.0946546745218734 -0.0405549983567231 0.0117726940272978 0.0623750729788708 0.121373833801911 0.209588027760788 0.298482703801863 0.381153620115138 0.457689952509571 0.528293597936332 0.59775592276731 0.717433116125892 0.86345705675005 0.995346756319137 1.11304604996093 1.21752725237954 1.3100734120225 1.41574647087131 1.5595663690274 1.69334937466417 1.81175282752873 1.91689470867907 2.01117856523281 2.08886607720596 2.09674975994079 2.07453265527503 2.05420755079975 2.03677703026395 2.02364950372911 2.01527355631559 1.93728822927401 1.7575766875498 1.5838620243202 1.42406606150025 1.27776992406739 1.14562463260331 0.665614267181105
"" 0.0657619912464945 0.0110762642566704 -0.0461926155633397 -0.102607614301873 -0.158138955503647 -0.212744084941896 -0.268053299047189 -0.343230043150374 -0.431110268835482 -0.517497121879935 -0.602000803994882 -0.684474005450632 -0.764711050934856 -0.837603250958386 -0.897610533438168 -0.953949924373906 -1.00784695523932 -1.05914806802658 -1.10767520658 -1.15001953540619 -1.16488435006933 -1.16617973678556 -1.16541795573971 -1.16264725778624 -1.15783013744081 -1.1505263510883 -1.12210014103413 -1.06514730898492 -1.00600780737177 -0.947008626640796 -0.888245252998018 -0.829776615022313 -0.767646344245079 -0.68667692048815 -0.60163702487999 -0.518963392071321 -0.438791103461873 -0.361192318520769 -0.285963709041244 -0.208374480295921 -0.128958228785871 -0.0528570906796152 0.0196556497387689 0.0886074338385664 0.15409712962478 0.221661581079978 0.302782732872653 0.382464820799091 0.457084066328253 0.52678119998046 0.591796618415444 0.654799468046698 0.743001434333597 0.844943398554384 0.939787050530625 1.02748495765339 1.10857048343586 1.18380531859545 1.269294351368 1.38180046064857 1.49088845781109 1.59291060385502 1.68904514668402 1.78076014749831 1.86064213403148 1.86856397763341 1.84454713051007 1.82219603337704 1.80193364525595 1.78471913538517 1.77114269102739 1.70848192616711 1.57256625119728 1.43952093508125 1.31551967691809 1.20093711466192 1.09699510509484 0.643744881212504
"" 0.105400542004538 0.0881756804456913 0.0474898500841867 0.00734220862895419 -0.0322555802423467 -0.0712845280259496 -0.111631168277204 -0.17511038192815 -0.253709851004617 -0.331385134838816 -0.407746877496447 -0.482690245610199 -0.556059783557172 -0.623257274315338 -0.679278408119209 -0.732490894869985 -0.784033459259458 -0.833797287151095 -0.881652205036815 -0.9252572660919 -0.950029608665388 -0.965398462787935 -0.979212366219508 -0.991498484257522 -1.00221482685448 -1.01087267452185 -0.996811523330938 -0.951559884415507 -0.904041728079927 -0.856759627286232 -0.809763217166092 -0.76307096566773 -0.711738751911317 -0.636794704781871 -0.556222215870043 -0.477886265327791 -0.401903174183745 -0.328326972248565 -0.256870539936228 -0.181321640568893 -0.102090412152109 -0.0256624429702179 0.0476751982003265 0.117983382346148 0.185378557036457 0.252205487904897 0.323146704550241 0.392013197961056 0.457281393613601 0.51902136257061 0.577401778243688 0.634310739616169 0.708882886679447 0.793653493848847 0.874286710881754 0.950772390468511 1.02351818044458 1.09310574711739 1.17024680335875 1.26602247350544 1.36025372198209 1.45041203996625 1.53723204965582 1.62172578144909 1.69696405055891 1.70846785400727 1.69131063786388 1.67581522059708 1.66288174390158 1.6539893561315 1.65000590114221 1.58401388156046 1.42309702313696 1.26185251016325 1.10774109939779 0.960714233668501 0.821554655288935 0.494359674416895
"" -1.08723539589026 -2.77384352421427 -3.41953084554532 -3.9839809507281 -4.44721064746147 -4.78528053054774 -4.94540940517553 -4.61317616934418 -3.96182102457224 -3.25791556719378 -2.52461147537422 -1.77613723727322 -1.02364838277682 -0.273675378955593 0.459825298540009 1.14668066537952 1.77029584890357 2.32178766495592 2.79701344010194 3.19469423365283 3.51237691530593 3.74519152413484 3.89188582686763 3.95697210710218 3.94874000980094 3.87740410370465 3.76261053591733 3.60699861881815 3.39960277157251 3.15325561006456 2.88251011833215 2.60041002476481 2.31828663890411 2.04511892709262 1.78214922178512 1.53369979041485 1.30440223043714 1.09725781097564 0.9136557114927 0.754022862449845 0.616378794234105 0.49846869217785 0.398956705723076 0.316219994048332 0.248384025597719 0.193414816253268 0.149300539016817 0.114353755962488 0.0869245604686995 0.0655889063535878 0.049142423195027 0.0365740489137102 0.0270527151701662 0.0198658968719932 0.0144704418480857 0.010457677457074 0.00750179370921103 0.00534415189981126 0.00378152357810883 0.00265747382372322 0.00185492607140545 0.00128593373190998 0.000885580356905473 0.000606005261607179 0.000412159582782118 0.000278622060113448 0.000186961499467026 0.000124456288595421 8.22135535837281e-05 5.39187832949069e-05 3.51301103396663e-05 2.3012882328862e-05 1.49840427086014e-05 9.39515599331607e-06 5.74456903644291e-06 3.47734851152463e-06 2.11824396937576e-06 1.12220206315743e-06
"" 0.0310064251982178 -0.552391352998257 -0.92280059308888 -1.26603349062839 -1.57898076235298 -1.85767784630766 -2.08937538921457 -2.17928285230176 -2.16795788525559 -2.12600010741704 -2.05467417422494 -1.95392150262943 -1.82356489758111 -1.62339776610332 -1.31980949688999 -1.00405897718046 -0.691932086170108 -0.386591817106078 -0.0906509048993365 0.1901746938198 0.432508710842255 0.654328048396148 0.866686654595726 1.06730134943795 1.25435658842591 1.42627148620782 1.57371383936411 1.6948683088564 1.80175982515389 1.89379544596824 1.96990739828572 2.02950346763637 2.07267409849646 2.10006573547593 2.10925391672991 2.09991431403965 2.07307993939905 2.03021261841231 1.9734385517091 1.91235666977962 1.84274003416645 1.75607071430292 1.6559410365601 1.54633188629222 1.43091515927492 1.31371794792029 1.19822663802444 1.083413880697 0.971079559407762 0.86329323895221 0.761616972086643 0.66713260621293 0.580549378960226 0.50184741011777 0.430893485382378 0.367590319471017 0.311685299191567 0.262780337231778 0.219968667387693 0.182663344462314 0.151270905953847 0.124983425440308 0.103000094597123 0.084651349053533 0.0695365209515297 0.0578712347107669 0.0477388311528788 0.0386265164470968 0.0307621198301919 0.0241901075344826 0.0188371335670496 0.0146111223617921 0.0113093728225609 0.00869651529697365 0.00667067407827296 0.00513631570842904 0.00400611955775407 0.00257108229051167
"" 0.143259333458505 -0.160324468703966 -0.422743561334717 -0.672903815507222 -0.909707935475465 -1.13164621575883 -1.33401774287997 -1.48300708946312 -1.59085353335892 -1.68099105149831 -1.752960922006 -1.80569032457926 -1.83777540927283 -1.80849170545207 -1.67882633498632 -1.53028970784187 -1.37536131315573 -1.2150526006788 -1.05025557525084 -0.879612527200204 -0.690676257967744 -0.496612589185317 -0.307282312861117 -0.123893880632422 0.0527540327888556 0.221743968885683 0.363568523010569 0.473799694862448 0.581588765789622 0.688138864492247 0.792489403916695 0.893889542522484 0.987191460624286 1.05613823081077 1.11963521271488 1.18389876395778 1.24766437641831 1.30986204077699 1.36954531345231 1.4257523751511 1.47695630971098 1.5215864950595 1.55857120423137 1.58720371931183 1.6070534614989 1.62162265739961 1.63635673948451 1.63777441959616 1.62409947580784 1.59681257874265 1.55754348558169 1.50814472513549 1.45184443027958 1.38824269352564 1.31725588490025 1.24077041910673 1.16065376242261 1.07863668985849 0.998293517120105 0.921329111225376 0.843259636282813 0.765298479007185 0.689141857952412 0.616127239031801 0.549576043199941 0.50168524919415 0.454034010038926 0.401101483643591 0.347665351356271 0.296967264256759 0.250899330941909 0.208311358217802 0.169865735603154 0.138769081960721 0.114020080502645 0.0945674017383926 0.0796102987395289 0.0513345059311775
"" 0.0437315946007982 -0.195690489319375 -0.366595333259239 -0.531492334873484 -0.689868516634567 -0.841062070713616 -0.984775691994728 -1.12574278411534 -1.26088692086735 -1.38535909067238 -1.49835546417658 -1.59900321650511 -1.68615460862595 -1.73338574957294 -1.71393925971683 -1.67793076626833 -1.63258947637852 -1.57797179326622 -1.51411709644705 -1.43555214122768 -1.3073106044361 -1.15700801403933 -1.00602135551817 -0.855248232598742 -0.705347184552638 -0.556860718256939 -0.410076457251887 -0.265847072636329 -0.125491108431161 0.0103384315212774 0.141237549183678 0.266974880342176 0.3826955195385 0.4711010503686 0.55098873989601 0.62935572506926 0.705646927383071 0.77951736774995 0.849928767454119 0.899284002345057 0.93199879324224 0.967840504820342 1.00679068656963 1.04804510712068 1.09086565373272 1.1308550983699 1.16033706697967 1.18982324962318 1.22076541205151 1.25215324444249 1.28313684981771 1.31359004011148 1.3492497537957 1.38386537231415 1.41044940883334 1.42860985387206 1.43833776220659 1.43991321393819 1.45079311080381 1.4806791889203 1.48738593141717 1.4695198739295 1.43164619627657 1.37811905131442 1.32150753378153 1.31265935087455 1.29398753652906 1.24009178100092 1.16326716881063 1.07385482157397 0.979619915214081 0.868556432845632 0.744666835986579 0.639475750395155 0.55236444327753 0.48077505497759 0.422759633258565 0.274527360191131
"" 0.0300846616947863 -0.143314368808291 -0.260823821478965 -0.375543700170576 -0.487245741121383 -0.595610872645508 -0.701867891471763 -0.824044769306416 -0.954295535169827 -1.07835918510717 -1.19549436704491 -1.30513839295535 -1.40656692124036 -1.48503020427394 -1.52510657952388 -1.55381857052014 -1.57483273877509 -1.58786132572618 -1.59259136501145 -1.58326367961972 -1.52451530434411 -1.44175951783494 -1.35523029136533 -1.26536560950351 -1.17244782301956 -1.07644728089463 -0.964601744011228 -0.833220268122016 -0.702220803557795 -0.573740212149272 -0.448183629621098 -0.325824684725014 -0.210978079164166 -0.119127670728179 -0.0343707800207838 0.0495266000621759 0.132217044085866 0.213452458537626 0.29253344829948 0.358053513848714 0.411678698224259 0.465560971145835 0.51993410364228 0.574591565508154 0.629404378906388 0.680057765218448 0.718072674254895 0.755663513121772 0.795191691204288 0.836159018964801 0.878173044490578 0.922031114515485 0.979497875156345 1.04202962203665 1.09843085575507 1.1484437120329 1.19221419010721 1.23022874626684 1.29905766264829 1.42667489785055 1.52958487350686 1.59965031919515 1.64081847599967 1.65719643313674 1.66431793034226 1.73503709975856 1.80336788974151 1.83050706805086 1.82570012118724 1.79794397864704 1.75436563271751 1.64732937365805 1.47100679982706 1.31375511351929 1.17947081720552 1.06557485736719 0.970296250233564 0.624181959670703
"" 0.0399967681959826 -0.0849690984556974 -0.174803529281805 -0.263074570556192 -0.349669412600527 -0.434416877623489 -0.51877858145067 -0.621657656373273 -0.735303779007915 -0.845180339230904 -0.950703309130865 -1.05151570777308 -1.14716599594856 -1.22864568415231 -1.28645494580462 -1.3369691828317 -1.38236243812043 -1.42236487967146 -1.45665465421525 -1.48026032814091 -1.46276705004946 -1.42476893999352 -1.38305799189635 -1.33784424882423 -1.28922353187523 -1.23696798002165 -1.16651250193607 -1.07283542661235 -0.977491262378426 -0.882556805410794 -0.788283769383303 -0.694861544100596 -0.606059889496373 -0.535696395451907 -0.470266149080589 -0.404231676725648 -0.337753353214658 -0.270932446217511 -0.203546628885716 -0.129857574991228 -0.0511445919697836 0.0257825581330623 0.100425707557606 0.172693718919824 0.242598189374249 0.312589398079803 0.387348885426428 0.459594302361446 0.527504926130202 0.591072166936464 0.650410458377737 0.7089586696984 0.802936392075091 0.912930509958022 1.00915385770953 1.09166990251444 1.16135422655254 1.21945551886167 1.30373786046134 1.44870613719762 1.57612940832787 1.67737034023721 1.75539608616054 1.81337850041971 1.85681800428601 1.90280026079606 1.94149267771768 1.96699304614378 1.9827596285037 1.99256311914576 1.99860246581871 1.91659690528212 1.71782535408803 1.5320375421422 1.36705266627669 1.22052201736612 1.09102959384041 0.670271929021058
"" 0.0611396678656784 -0.0207575196690739 -0.0865461652751839 -0.15114859093743 -0.214516638650397 -0.276583100129023 -0.339182929839225 -0.424116409600391 -0.523143563706289 -0.620017415488716 -0.714217378029976 -0.805479711796048 -0.893465718581397 -0.973792281713426 -1.04183887665733 -1.10521496566374 -1.1649050516759 -1.2207236112359 -1.27243408614807 -1.31483891098898 -1.31543714998248 -1.29582185083695 -1.27372170327763 -1.24924731815165 -1.222381368708 -1.1927739784039 -1.14560978605749 -1.07538160108527 -1.00345242278939 -0.931812854955704 -0.860615561091837 -0.789939248243536 -0.722125401446056 -0.666047900692724 -0.613260533236237 -0.560292575340378 -0.507274351782236 -0.454280561862596 -0.400577383241045 -0.329918464230915 -0.244295569294177 -0.161389242747886 -0.0820719480079621 -0.00633260051163302 0.0659367826508767 0.144598795371732 0.249799591643896 0.353868347339252 0.450145982487417 0.53877689247452 0.620038057609783 0.696938677941048 0.799582950217041 0.913940099309653 1.01642801491999 1.10721217623357 1.18715484994518 1.25744242754377 1.34463100881961 1.47534677995659 1.59802624946643 1.70659185159564 1.80286541019152 1.8889349637798 1.96148066429478 1.98512039451214 1.98646508741082 1.98740109475196 1.98935548512044 1.99425848874626 2.00258278759529 1.91295250748853 1.68154181186615 1.45437689142341 1.24118510131913 1.03989515784261 0.849384794301543 0.478327726175599
"" 0.0892672566172921 0.0345735894205496 -0.0176363820513309 -0.0692987029507465 -0.120294712681057 -0.170469928227728 -0.220972724771698 -0.286816823448512 -0.362163930193054 -0.435822324807931 -0.507592181268693 -0.577437468045662 -0.645257860874548 -0.708989032236984 -0.766412940055984 -0.821174531336909 -0.873766203046803 -0.924097810759715 -0.972030235179416 -1.01464568326256 -1.03374378195037 -1.04107064453249 -1.04638744365549 -1.04970381521042 -1.05095250443667 -1.04969991195727 -1.02905705723016 -0.982357271357478 -0.933486198662182 -0.884581199776223 -0.835750119213009 -0.787058400113222 -0.736698698132932 -0.677663690356236 -0.616736259788607 -0.556900998939581 -0.498237289909268 -0.440785787909095 -0.383698675176445 -0.308549170756661 -0.216974740051493 -0.128558405377108 -0.0442345625035152 0.0360090040143958 0.11225864249323 0.192102800310301 0.291413270249874 0.389541315298976 0.481517764798046 0.567522526522373 0.647825175165508 0.724562831984963 0.81855926713975 0.92088933688373 1.01562413696052 1.10288137461815 1.18330912197689 1.2577874216193 1.33597070022216 1.4277567747123 1.51603101323787 1.59889040021415 1.67726384406929 1.75233271348173 1.81682880082612 1.81350698565388 1.78048668054118 1.75001435338116 1.72287150496434 1.7003586087477 1.68301835698703 1.59971230949155 1.41646455110894 1.23363806111262 1.05824559802146 0.889072653563683 0.72554515430278 0.417272395606387
"" 0.134473092050792 0.115965576200358 0.0783706308771374 0.0409792632097707 0.00385706353580059 -0.0329038986591379 -0.0704742209424157 -0.123387744640661 -0.186020674120529 -0.247564356923944 -0.307826007081045 -0.366789961788888 -0.424407957210996 -0.480542106922772 -0.535002723062272 -0.587802077320857 -0.638898881509029 -0.688222190523019 -0.735684410384367 -0.77900939514273 -0.803779894604352 -0.819363749031915 -0.833527746150076 -0.846287409095099 -0.857601866708874 -0.867050214914351 -0.856687298126991 -0.819243973547077 -0.779939633552505 -0.740955796451959 -0.702328714302873 -0.664058377377138 -0.622535734246701 -0.563978088856532 -0.50137554441165 -0.440368255651566 -0.380976411385229 -0.323173397662809 -0.266619525739817 -0.205386205485119 -0.140017878052721 -0.0768403296972198 -0.0162155748931081 0.0418572029114615 0.0974629467436814 0.160779587349682 0.253508002092895 0.348364286674632 0.438673097722534 0.524594269252877 0.606380788804067 0.685366740479072 0.773308881235889 0.865301567831898 0.952450393847088 1.03484237443543 1.11293087709757 1.18725855171151 1.24326572464734 1.26427966589557 1.28004310942498 1.2950052058385 1.30943742022023 1.3238272610585 1.3361166016541 1.32811099686128 1.31106207828354 1.2951924248465 1.28141284095217 1.2712402900281 1.26618057369102 1.23483731078973 1.16094748231058 1.08964061100608 1.02414985534985 0.964212527199162 0.910097295965287 0.593246022962039
